Team,Date,Opponent,Location,Result,home_team,away_team,home_score,away_score,home_elo,away_elo
Texas A&M,2024-02-17,McNeese,Home,W6 - 1,Texas A&M,McNeese,6,1,1758.75,1439.07
Texas A&M,2024-02-18,McNeese,Home,W10 - 0(7 Innings),Texas A&M,McNeese,10,0,1758.75,1439.07
Texas A&M,2024-02-20,UIW,Home,W9 - 3,Texas A&M,UIW,9,3,1758.75,1286.18
Texas A&M,2024-02-23,Wagner,Home,W17 - 2,Texas A&M,Wagner,17,2,1758.75,1255.76
Texas A&M,2024-02-24,Wagner,Home,W2 - 0,Texas A&M,Wagner,2,0,1758.75,1255.76
Texas A&M,2024-02-25,Wagner,Home,W21 - 2(7 Innings),Texas A&M,Wagner,21,2,1758.75,1255.76
Texas A&M,2024-02-27,Lamar University,Home,W13 - 2(7 Innings),Texas A&M,Lamar University,13,2,1758.75,1508.98
Texas A&M,2024-03-01,Arizona St.,Neutral,W4 - 0,Texas A&M,Arizona St.,4,0,1758.75,1546.85
Texas A&M,2024-03-02,Southern California,Neutral,W9 - 3,Southern California,Texas A&M,3,9,1561.0,1758.75
Texas A&M,2024-03-03,Arizona St.,Neutral,W10 - 5,Arizona St.,Texas A&M,5,10,1546.85,1758.75
Texas A&M,2024-03-05,Texas,Away,W9 - 2,Texas,Texas A&M,2,9,1577.6,1758.75
Texas A&M,2024-03-06,Texas Southern,Home,W7 - 4,Texas A&M,Texas Southern,7,4,1758.75,1270.29
Texas A&M,2024-03-08,Rhode Island,Home,W11 - 0,Texas A&M,Rhode Island,11,0,1758.75,1326.06
Texas A&M,2024-03-09,Rhode Island,Home,W6 - 0,Texas A&M,Rhode Island,6,0,1758.75,1326.06
Texas A&M,2024-03-10,Rhode Island,Home,W12 - 11(10 Innings),Texas A&M,Rhode Island,12,11,1758.75,1326.06
Texas A&M,2024-03-12,Sam Houston,Home,W9 - 8,Texas A&M,Sam Houston,9,8,1758.75,1481.3
Texas A&M,2024-03-15,Florida,Away,L6 - 8,Florida,Texas A&M,8,6,1686.87,1758.75
Texas A&M,2024-03-16,Florida,Away,W10 - 6,Florida,Texas A&M,6,10,1686.87,1758.75
Texas A&M,2024-03-17,Florida,Away,L2 - 4,Florida,Texas A&M,4,2,1686.87,1758.75
Texas A&M,2024-03-20,Prairie View,Home,W11 - 9,Texas A&M,Prairie View,11,9,1758.75,1288.85
Texas A&M,2024-03-21,Mississippi St.,Home,W6 - 3,Texas A&M,Mississippi St.,6,3,1758.75,1616.78
Texas A&M,2024-03-22,Mississippi St.,Home,L1 - 5,Texas A&M,Mississippi St.,1,5,1758.75,1616.78
Texas A&M,2024-03-23,Mississippi St.,Home,W6 - 1,Texas A&M,Mississippi St.,6,1,1758.75,1616.78
Texas A&M,2024-03-26,Houston Christian,Home,W6 - 3,Texas A&M,Houston Christian,6,3,1758.75,1292.06
Texas A&M,2024-03-28,Auburn,Home,W9 - 7,Texas A&M,Auburn,9,7,1758.75,1531.79
Texas A&M,2024-03-29,Auburn,Home,W12 - 8,Texas A&M,Auburn,12,8,1758.75,1531.79
Texas A&M,2024-03-30,Auburn,Home,W10 - 9(12 Innings),Texas A&M,Auburn,10,9,1758.75,1531.79
Texas A&M,2024-04-02,Texas St.,Away,W12 - 2(7 Innings),Texas St.,Texas A&M,2,12,1443.64,1758.75
Texas A&M,2024-04-05,South Carolina,Away,W9 - 2,South Carolina,Texas A&M,2,9,1586.57,1758.75
Texas A&M,2024-04-06,South Carolina,Away,W6 - 3,South Carolina,Texas A&M,3,6,1586.57,1758.75
Texas A&M,2024-04-07,South Carolina,Away,L5 - 6,South Carolina,Texas A&M,6,5,1586.57,1758.75
Texas A&M,2024-04-09,UTSA,Home,W6 - 5,Texas A&M,UTSA,6,5,1758.75,1437.27
Texas A&M,2024-04-12,Vanderbilt,Home,W15 - 0(7 Innings),Texas A&M,Vanderbilt,15,0,1758.75,1598.07
Texas A&M,2024-04-13,Vanderbilt,Home,W9 - 0,Texas A&M,Vanderbilt,9,0,1758.75,1598.07
Texas A&M,2024-04-14,Vanderbilt,Home,W12 - 6,Texas A&M,Vanderbilt,12,6,1758.75,1598.07
Texas A&M,2024-04-16,Air Force,Home,W15 - 5(7 Innings),Texas A&M,Air Force,15,5,1758.75,1393.79
Texas A&M,2024-04-19,Alabama,Away,W10 - 5,Alabama,Texas A&M,5,10,1546.15,1758.75
Texas A&M,2024-04-19,Alabama,Away,W18 - 9,Alabama,Texas A&M,9,18,1546.15,1758.75
Texas A&M,2024-04-20,Alabama,Away,L9 - 10,Alabama,Texas A&M,10,9,1546.15,1758.75
Texas A&M,2024-04-23,Houston,Home,W13 - 11,Texas A&M,Houston,13,11,1758.75,1435.59
Texas A&M,2024-04-26,Georgia,Home,W5 - 2,Texas A&M,Georgia,5,2,1758.75,1675.78
Texas A&M,2024-04-27,Georgia,Home,W19 - 9(7 Innings),Texas A&M,Georgia,19,9,1758.75,1675.78
Texas A&M,2024-04-27,Georgia,Home,L4 - 5,Texas A&M,Georgia,4,5,1758.75,1675.78
Texas A&M,2024-04-30,Tarleton St.,Home,W10 - 6,Texas A&M,Tarleton St.,10,6,1758.75,1398.01
Texas A&M,2024-05-03,LSU,Away,L4 - 6,LSU,Texas A&M,6,4,1690.94,1758.75
Texas A&M,2024-05-04,LSU,Away,L4 - 6,LSU,Texas A&M,6,4,1690.94,1758.75
Texas A&M,2024-05-05,LSU,Away,W14 - 4,LSU,Texas A&M,4,14,1690.94,1758.75
Texas A&M,2024-05-07,Rice,Home,W16 - 3(7 Innings),Texas A&M,Rice,16,3,1758.75,1393.7
Texas A&M,2024-05-10,Ole Miss,Away,L3 - 4,Ole Miss,Texas A&M,4,3,1476.86,1758.75
Texas A&M,2024-05-11,Ole Miss,Away,L2 - 10,Ole Miss,Texas A&M,10,2,1476.86,1758.75
Texas A&M,2024-05-12,Ole Miss,Away,W6 - 0,Ole Miss,Texas A&M,0,6,1476.86,1758.75
Texas A&M,2024-05-16,Arkansas,Home,W1 - 0(11 Innings),Texas A&M,Arkansas,1,0,1758.75,1625.33
Texas A&M,2024-05-17,Arkansas,Home,L3 - 6,Texas A&M,Arkansas,3,6,1758.75,1625.33
Texas A&M,2024-05-18,Arkansas,Home,W14 - 4(7 Innings),Texas A&M,Arkansas,14,4,1758.75,1625.33
Texas A&M,2024-05-22,Mississippi St.,Neutral,L3 - 5,Texas A&M,Mississippi St.,3,5,1758.75,1616.78
Texas A&M,2024-05-23,Tennessee,Neutral,L4 - 7,Tennessee,Texas A&M,7,4,1835.47,1758.75
Texas A&M,2024-05-31,Grambling,Home,W8 - 0,Texas A&M,Grambling,8,0,1758.75,1328.79
Texas A&M,2024-06-01,Texas,Home,W4 - 2(11 Innings),Texas,Texas A&M,2,4,1577.6,1758.75
Texas A&M,2024-06-02,Louisiana,Home,W9 - 4,Louisiana,Texas A&M,4,9,1577.31,1758.75
Texas A&M,2024-06-08,Oregon,Home,W10 - 6,Texas A&M,Oregon,10,6,1758.75,1596.38
Texas A&M,2024-06-09,Oregon,Home,W15 - 9,Oregon,Texas A&M,9,15,1596.38,1758.75
Texas A&M,2024-06-15,Florida,Neutral,W3 - 2,Texas A&M,Florida,3,2,1758.75,1686.87
Texas A&M,2024-06-17,Kentucky,Neutral,W5 - 1,Kentucky,Texas A&M,1,5,1708.74,1758.75
Texas A&M,2024-06-19,Florida,Neutral,W6 - 0,Florida,Texas A&M,0,6,1686.87,1758.75
Texas A&M,2024-06-22,Tennessee,Neutral,W9 - 5,Tennessee,Texas A&M,5,9,1835.47,1758.75
Texas A&M,2024-06-23,Tennessee,Neutral,L1 - 4,Texas A&M,Tennessee,1,4,1758.75,1835.47
Texas A&M,2024-06-24,Tennessee,Neutral,L5 - 6,Tennessee,Texas A&M,6,5,1835.47,1758.75
LSU,2024-02-16,VMI,Home,W11 - 8,LSU,VMI,11,8,1690.94,1332.11
LSU,2024-02-17,Central Ark.,Home,W2 - 0,LSU,Central Ark.,2,0,1690.94,1374.85
LSU,2024-02-18,VMI,Home,W27 - 5(7 Innings),LSU,VMI,27,5,1690.94,1332.11
LSU,2024-02-19,Central Ark.,Home,W4 - 3,LSU,Central Ark.,4,3,1690.94,1374.85
LSU,2024-02-22,NIU,Home,W10 - 2,LSU,NIU,10,2,1690.94,1290.33
LSU,2024-02-23,Stony Brook,Home,L2 - 5,LSU,Stony Brook,2,5,1690.94,1317.96
LSU,2024-02-24,NIU,Home,W5 - 2,LSU,NIU,5,2,1690.94,1290.33
LSU,2024-02-25,Stony Brook,Home,W18 - 10,LSU,Stony Brook,18,10,1690.94,1317.96
LSU,2024-02-28,Rice,Away,W16 - 4,Rice,LSU,4,16,1393.7,1690.94
LSU,2024-03-01,Texas,Neutral,W6 - 3,Texas,LSU,3,6,1577.6,1690.94
LSU,2024-03-02,Louisiana,Neutral,W5 - 4,LSU,Louisiana,5,4,1690.94,1577.31
LSU,2024-03-03,Texas St.,Neutral,W10 - 5,LSU,Texas St.,10,5,1690.94,1443.64
LSU,2024-03-06,Southeastern La.,Away,W4 - 3,Southeastern La.,LSU,3,4,1378.31,1690.94
LSU,2024-03-08,Xavier,Home,W4 - 0,LSU,Xavier,4,0,1690.94,1452.27
LSU,2024-03-09,Xavier,Home,W8 - 2,LSU,Xavier,8,2,1690.94,1452.27
LSU,2024-03-10,Xavier,Home,L1 - 2,LSU,Xavier,1,2,1690.94,1452.27
LSU,2024-03-12,North Dakota St.,Home,W6 - 1,LSU,North Dakota St.,6,1,1690.94,1249.55
LSU,2024-03-13,North Dakota St.,Home,W7 - 0,LSU,North Dakota St.,7,0,1690.94,1249.55
LSU,2024-03-15,Mississippi St.,Away,L4 - 10,Mississippi St.,LSU,10,4,1616.78,1690.94
LSU,2024-03-16,Mississippi St.,Away,W9 - 8,Mississippi St.,LSU,8,9,1616.78,1690.94
LSU,2024-03-17,Mississippi St.,Away,L5 - 15(8 Innings),Mississippi St.,LSU,15,5,1616.78,1690.94
LSU,2024-03-19,Louisiana Tech,Home,W11 - 1(8 Innings),LSU,Louisiana Tech,11,1,1690.94,1552.78
LSU,2024-03-22,Florida,Home,W6 - 1,LSU,Florida,6,1,1690.94,1686.87
LSU,2024-03-23,Florida,Home,L4 - 6(11 Innings),LSU,Florida,4,6,1690.94,1686.87
LSU,2024-03-24,Florida,Home,L2 - 12(8 Innings),LSU,Florida,2,12,1690.94,1686.87
LSU,2024-03-26,Southeastern La.,Home,W8 - 4,LSU,Southeastern La.,8,4,1690.94,1378.31
LSU,2024-03-28,Arkansas,Away,L4 - 7,Arkansas,LSU,7,4,1625.33,1690.94
LSU,2024-03-29,Arkansas,Away,L3 - 4(10 Innings),Arkansas,LSU,4,3,1625.33,1690.94
LSU,2024-03-30,Arkansas,Away,L5 - 7,Arkansas,LSU,7,5,1625.33,1690.94
LSU,2024-04-01,Southern U.,Home,L7 - 12,LSU,Southern U.,7,12,1690.94,1162.14
LSU,2024-04-04,Vanderbilt,Home,W10 - 6,LSU,Vanderbilt,10,6,1690.94,1598.07
LSU,2024-04-05,Vanderbilt,Home,L6 - 8,LSU,Vanderbilt,6,8,1690.94,1598.07
LSU,2024-04-06,Vanderbilt,Home,L3 - 13(8 Innings),LSU,Vanderbilt,3,13,1690.94,1598.07
LSU,2024-04-09,McNeese,Home,W16 - 0(7 Innings),LSU,McNeese,16,0,1690.94,1439.07
LSU,2024-04-12,Tennessee,Away,L3 - 6,Tennessee,LSU,6,3,1835.47,1690.94
LSU,2024-04-13,Tennessee,Away,L1 - 3,Tennessee,LSU,3,1,1835.47,1690.94
LSU,2024-04-14,Tennessee,Away,L4 - 8,Tennessee,LSU,8,4,1835.47,1690.94
LSU,2024-04-16,New Orleans,Home,W6 - 3,LSU,New Orleans,6,3,1690.94,1385.5
LSU,2024-04-19,Missouri,Away,W12 - 1(7 Innings),Missouri,LSU,1,12,1456.95,1690.94
LSU,2024-04-20,Missouri,Away,L7 - 8,Missouri,LSU,8,7,1456.95,1690.94
LSU,2024-04-21,Missouri,Away,W6 - 2,Missouri,LSU,2,6,1456.95,1690.94
LSU,2024-04-23,Nicholls,Home,W9 - 0,LSU,Nicholls,9,0,1690.94,1487.15
LSU,2024-04-26,Auburn,Home,W5 - 0,LSU,Auburn,5,0,1690.94,1531.79
LSU,2024-04-27,Auburn,Home,W3 - 2,LSU,Auburn,3,2,1690.94,1531.79
LSU,2024-04-28,Auburn,Home,L5 - 7,LSU,Auburn,5,7,1690.94,1531.79
LSU,2024-04-30,Grambling,Home,W26 - 2(7 Innings),LSU,Grambling,26,2,1690.94,1328.79
LSU,2024-05-03,Texas A&M,Home,W6 - 4,LSU,Texas A&M,6,4,1690.94,1758.75
LSU,2024-05-04,Texas A&M,Home,W6 - 4,LSU,Texas A&M,6,4,1690.94,1758.75
LSU,2024-05-05,Texas A&M,Home,L4 - 14,LSU,Texas A&M,4,14,1690.94,1758.75
LSU,2024-05-07,Northwestern St.,Home,W6 - 5,LSU,Northwestern St.,6,5,1690.94,1348.2
LSU,2024-05-10,Alabama,Away,L7 - 8,Alabama,LSU,8,7,1546.15,1690.94
LSU,2024-05-11,Alabama,Away,W6 - 3,Alabama,LSU,3,6,1546.15,1690.94
LSU,2024-05-12,Alabama,Away,L3 - 4,Alabama,LSU,4,3,1546.15,1690.94
LSU,2024-05-16,Ole Miss,Home,W5 - 1,LSU,Ole Miss,5,1,1690.94,1476.86
LSU,2024-05-17,Ole Miss,Home,W4 - 2,LSU,Ole Miss,4,2,1690.94,1476.86
LSU,2024-05-18,Ole Miss,Home,W9 - 3,LSU,Ole Miss,9,3,1690.94,1476.86
LSU,2024-05-21,Georgia,Neutral,W9 - 1,Georgia,LSU,1,9,1675.78,1690.94
LSU,2024-05-22,Kentucky,Neutral,W11 - 0(8 Innings),Kentucky,LSU,0,11,1708.74,1690.94
LSU,2024-05-23,South Carolina,Neutral,W11 - 10,South Carolina,LSU,10,11,1586.57,1690.94
LSU,2024-05-25,South Carolina,Neutral,W12 - 11(10 Innings),LSU,South Carolina,12,11,1690.94,1586.57
LSU,2024-05-26,Tennessee,Neutral,L3 - 4,LSU,Tennessee,3,4,1690.94,1835.47
LSU,2024-05-31,Wofford,Neutral,W4 - 3,LSU,Wofford,4,3,1690.94,1553.18
LSU,2024-06-01,North Carolina,Away,L2 - 6,North Carolina,LSU,6,2,1720.63,1690.94
LSU,2024-06-02,Wofford,Neutral,W13 - 6,Wofford,LSU,6,13,1553.18,1690.94
LSU,2024-06-02,North Carolina,Away,W8 - 4,LSU,North Carolina,8,4,1690.94,1720.63
LSU,2024-06-03,North Carolina,Away,L3 - 4(10 Innings),LSU,North Carolina,3,4,1690.94,1720.63
Oklahoma St.,2024-02-16,Sam Houston,Away,L2 - 7,Sam Houston,Oklahoma St.,7,2,1481.3,1651.46
Oklahoma St.,2024-02-17,Sam Houston,Away,L1 - 2,Sam Houston,Oklahoma St.,2,1,1481.3,1651.46
Oklahoma St.,2024-02-18,Sam Houston,Away,W19 - 2,Sam Houston,Oklahoma St.,2,19,1481.3,1651.46
Oklahoma St.,2024-02-21,Abilene Christian,Neutral,W8 - 4,Abilene Christian,Oklahoma St.,4,8,1405.67,1651.46
Oklahoma St.,2024-02-23,Michigan,Neutral,W9 - 3,Oklahoma St.,Michigan,9,3,1651.46,1499.68
Oklahoma St.,2024-02-24,Arkansas,Neutral,W2 - 1(14 Innings),Oklahoma St.,Arkansas,2,1,1651.46,1625.33
Oklahoma St.,2024-02-25,Oregon St.,Neutral,L1 - 8,Oregon St.,Oklahoma St.,8,1,1624.23,1651.46
Oklahoma St.,2024-02-27,DBU,Away,L4 - 14(7 Innings),DBU,Oklahoma St.,14,4,1600.38,1651.46
Oklahoma St.,2024-03-01,Central Mich.,Home,W7 - 4,Oklahoma St.,Central Mich.,7,4,1651.46,1212.56
Oklahoma St.,2024-03-02,Central Mich.,Home,W8 - 1,Oklahoma St.,Central Mich.,8,1,1651.46,1212.56
Oklahoma St.,2024-03-03,Central Mich.,Home,W19 - 0,Oklahoma St.,Central Mich.,19,0,1651.46,1212.56
Oklahoma St.,2024-03-05,Utah Tech,Home,L8 - 9,Oklahoma St.,Utah Tech,8,9,1651.46,1213.49
Oklahoma St.,2024-03-06,Utah Tech,Home,W12 - 2(7 Innings),Oklahoma St.,Utah Tech,12,2,1651.46,1213.49
Oklahoma St.,2024-03-09,Mercer,Home,W4 - 2,Oklahoma St.,Mercer,4,2,1651.46,1377.07
Oklahoma St.,2024-03-09,Mercer,Home,L1 - 4,Oklahoma St.,Mercer,1,4,1651.46,1377.07
Oklahoma St.,2024-03-10,Mercer,Home,W4 - 3,Oklahoma St.,Mercer,4,3,1651.46,1377.07
Oklahoma St.,2024-03-12,Oklahoma,Away,W14 - 5,Oklahoma,Oklahoma St.,5,14,1632.51,1651.46
Oklahoma St.,2024-03-15,UCF,Away,L2 - 13,UCF,Oklahoma St.,13,2,1565.29,1651.46
Oklahoma St.,2024-03-16,UCF,Away,L3 - 4,UCF,Oklahoma St.,4,3,1565.29,1651.46
Oklahoma St.,2024-03-17,UCF,Away,W16 - 10,UCF,Oklahoma St.,10,16,1565.29,1651.46
Oklahoma St.,2024-03-19,Missouri St.,Home,W13 - 4,Oklahoma St.,Missouri St.,13,4,1651.46,1325.4
Oklahoma St.,2024-03-22,TCU,Home,L0 - 1,Oklahoma St.,TCU,0,1,1651.46,1553.1
Oklahoma St.,2024-03-23,TCU,Home,W6 - 2,Oklahoma St.,TCU,6,2,1651.46,1553.1
Oklahoma St.,2024-03-24,TCU,Home,W6 - 3,Oklahoma St.,TCU,6,3,1651.46,1553.1
Oklahoma St.,2024-03-26,Wichita St.,Away,W3 - 0,Wichita St.,Oklahoma St.,0,3,1481.86,1651.46
Oklahoma St.,2024-03-29,West Virginia,Away,W2 - 1,West Virginia,Oklahoma St.,1,2,1576.15,1651.46
Oklahoma St.,2024-03-30,West Virginia,Away,W10 - 1(11 Innings),West Virginia,Oklahoma St.,1,10,1576.15,1651.46
Oklahoma St.,2024-03-31,West Virginia,Away,L10 - 15,West Virginia,Oklahoma St.,15,10,1576.15,1651.46
Oklahoma St.,2024-04-02,Oral Roberts,Home,W9 - 0,Oklahoma St.,Oral Roberts,9,0,1651.46,1337.21
Oklahoma St.,2024-04-05,Oklahoma,Home,W9 - 6,Oklahoma St.,Oklahoma,9,6,1651.46,1632.51
Oklahoma St.,2024-04-06,Oklahoma,Home,L10 - 19,Oklahoma St.,Oklahoma,10,19,1651.46,1632.51
Oklahoma St.,2024-04-07,Oklahoma,Home,W9 - 5,Oklahoma St.,Oklahoma,9,5,1651.46,1632.51
Oklahoma St.,2024-04-09,Wichita St.,Away,W9 - 5,Wichita St.,Oklahoma St.,5,9,1481.86,1651.46
Oklahoma St.,2024-04-12,Cincinnati,Home,W8 - 4(10 Innings),Oklahoma St.,Cincinnati,8,4,1651.46,1515.67
Oklahoma St.,2024-04-13,Cincinnati,Home,W12 - 5,Oklahoma St.,Cincinnati,12,5,1651.46,1515.67
Oklahoma St.,2024-04-14,Cincinnati,Home,W10 - 6,Oklahoma St.,Cincinnati,10,6,1651.46,1515.67
Oklahoma St.,2024-04-16,DBU,Home,L7 - 8,Oklahoma St.,DBU,7,8,1651.46,1600.38
Oklahoma St.,2024-04-19,Kansas St.,Away,L5 - 6(12 Innings),Kansas St.,Oklahoma St.,6,5,1542.5,1651.46
Oklahoma St.,2024-04-20,Kansas St.,Away,L2 - 7,Kansas St.,Oklahoma St.,7,2,1542.5,1651.46
Oklahoma St.,2024-04-21,Kansas St.,Away,W6 - 4,Kansas St.,Oklahoma St.,4,6,1542.5,1651.46
Oklahoma St.,2024-04-23,Oral Roberts,Away,W12 - 4,Oral Roberts,Oklahoma St.,4,12,1337.21,1651.46
Oklahoma St.,2024-04-25,BYU,Home,W17 - 5,Oklahoma St.,BYU,17,5,1651.46,1402.41
Oklahoma St.,2024-04-26,BYU,Home,W11 - 5,Oklahoma St.,BYU,11,5,1651.46,1402.41
Oklahoma St.,2024-04-26,BYU,Home,W12 - 5,Oklahoma St.,BYU,12,5,1651.46,1402.41
Oklahoma St.,2024-04-30,Wichita St.,Home,W21 - 6(7 Innings),Oklahoma St.,Wichita St.,21,6,1651.46,1481.86
Oklahoma St.,2024-05-03,Texas,Away,L5 - 7,Texas,Oklahoma St.,7,5,1577.6,1651.46
Oklahoma St.,2024-05-04,Texas,Away,L3 - 6,Texas,Oklahoma St.,6,3,1577.6,1651.46
Oklahoma St.,2024-05-05,Texas,Away,W7 - 2,Texas,Oklahoma St.,2,7,1577.6,1651.46
Oklahoma St.,2024-05-10,Texas Tech,Home,W16 - 4,Oklahoma St.,Texas Tech,16,4,1651.46,1483.48
Oklahoma St.,2024-05-11,Texas Tech,Home,W9 - 3,Oklahoma St.,Texas Tech,9,3,1651.46,1483.48
Oklahoma St.,2024-05-18,Houston,Away,W20 - 3,Houston,Oklahoma St.,3,20,1435.59,1651.46
Oklahoma St.,2024-05-18,Houston,Away,W9 - 2,Houston,Oklahoma St.,2,9,1435.59,1651.46
Oklahoma St.,2024-05-22,Texas Tech,Neutral,W7 - 2,Oklahoma St.,Texas Tech,7,2,1651.46,1483.48
Oklahoma St.,2024-05-23,UCF,Neutral,L6 - 7(10 Innings),Oklahoma St.,UCF,6,7,1651.46,1565.29
Oklahoma St.,2024-05-24,Texas Tech,Neutral,W4 - 0,Oklahoma St.,Texas Tech,4,0,1651.46,1483.48
Oklahoma St.,2024-05-24,UCF,Neutral,W10 - 1,Oklahoma St.,UCF,10,1,1651.46,1565.29
Oklahoma St.,2024-05-25,Oklahoma,Neutral,W9 - 3,Oklahoma,Oklahoma St.,3,9,1632.51,1651.46
Oklahoma St.,2024-05-31,Niagara,Home,W19 - 7,Oklahoma St.,Niagara,19,7,1651.46,1443.14
Oklahoma St.,2024-06-01,Florida,Home,W7 - 1,Florida,Oklahoma St.,1,7,1686.87,1651.46
Oklahoma St.,2024-06-02,Florida,Home,L2 - 5,Oklahoma St.,Florida,2,5,1651.46,1686.87
Oklahoma St.,2024-06-03,Florida,Home,L2 - 4,Florida,Oklahoma St.,4,2,1686.87,1651.46
Virginia,2024-02-16,Hofstra,Home,W10 - 8,Virginia,Hofstra,10,8,1672.85,1379.43
Virginia,2024-02-17,Hofstra,Home,W21 - 3,Virginia,Hofstra,21,3,1672.85,1379.43
Virginia,2024-02-18,Hofstra,Home,W11 - 9,Virginia,Hofstra,11,9,1672.85,1379.43
Virginia,2024-02-21,Old Dominion,Home,W8 - 0,Virginia,Old Dominion,8,0,1672.85,1484.41
Virginia,2024-02-23,Wichita St.,Neutral,W5 - 4(10 Innings),Virginia,Wichita St.,5,4,1672.85,1481.86
Virginia,2024-02-24,Iowa,Neutral,W12 - 9,Iowa,Virginia,9,12,1462.87,1672.85
Virginia,2024-02-25,Auburn,Neutral,W6 - 4,Auburn,Virginia,4,6,1531.79,1672.85
Virginia,2024-02-28,VMI,Home,W16 - 4,Virginia,VMI,16,4,1672.85,1332.11
Virginia,2024-03-01,Massachusetts,Home,W4 - 3(10 Innings),Virginia,Massachusetts,4,3,1672.85,1333.1
Virginia,2024-03-02,Massachusetts,Home,L5 - 10,Virginia,Massachusetts,5,10,1672.85,1333.1
Virginia,2024-03-03,Massachusetts,Home,W10 - 6,Virginia,Massachusetts,10,6,1672.85,1333.1
Virginia,2024-03-05,Penn St.,Home,W6 - 3,Virginia,Penn St.,6,3,1672.85,1468.23
Virginia,2024-03-06,George Washington,Away,W26 - 12,George Washington,Virginia,12,26,1356.71,1672.85
Virginia,2024-03-08,Miami (FL),Away,L5 - 6,Miami (FL),Virginia,6,5,1502.34,1672.85
Virginia,2024-03-09,Miami (FL),Away,L12 - 16,Miami (FL),Virginia,16,12,1502.34,1672.85
Virginia,2024-03-10,Miami (FL),Away,W14 - 11,Miami (FL),Virginia,11,14,1502.34,1672.85
Virginia,2024-03-12,William & Mary,Home,W6 - 2,Virginia,William & Mary,6,2,1672.85,1397.42
Virginia,2024-03-15,Wake Forest,Home,W16 - 10,Virginia,Wake Forest,16,10,1672.85,1602.48
Virginia,2024-03-16,Wake Forest,Home,L3 - 9,Virginia,Wake Forest,3,9,1672.85,1602.48
Virginia,2024-03-17,Wake Forest,Home,W11 - 10(10 Innings),Virginia,Wake Forest,11,10,1672.85,1602.48
Virginia,2024-03-19,Georgetown,Home,W15 - 6,Virginia,Georgetown,15,6,1672.85,1487.58
Virginia,2024-03-22,Pittsburgh,Away,W18 - 2(7 Innings),Pittsburgh,Virginia,2,18,1499.57,1672.85
Virginia,2024-03-23,Pittsburgh,Away,W10 - 4,Pittsburgh,Virginia,4,10,1499.57,1672.85
Virginia,2024-03-24,Pittsburgh,Away,W8 - 2,Pittsburgh,Virginia,2,8,1499.57,1672.85
Virginia,2024-03-26,Richmond,Home,W15 - 5,Virginia,Richmond,15,5,1672.85,1334.14
Virginia,2024-03-28,Duke,Away,L4 - 9,Duke,Virginia,9,4,1626.35,1672.85
Virginia,2024-03-29,Duke,Away,W7 - 3,Duke,Virginia,3,7,1626.35,1672.85
Virginia,2024-03-30,Duke,Away,L4 - 7,Duke,Virginia,7,4,1626.35,1672.85
Virginia,2024-04-02,Old Dominion,Home,W4 - 0,Virginia,Old Dominion,4,0,1672.85,1484.41
Virginia,2024-04-04,North Carolina,Home,W14 - 11,Virginia,North Carolina,14,11,1672.85,1720.63
Virginia,2024-04-05,North Carolina,Home,W7 - 2,Virginia,North Carolina,7,2,1672.85,1720.63
Virginia,2024-04-06,North Carolina,Home,L7 - 12,Virginia,North Carolina,7,12,1672.85,1720.63
Virginia,2024-04-09,VCU,Home,W8 - 4,Virginia,VCU,8,4,1672.85,1467.56
Virginia,2024-04-12,Louisville,Away,W21 - 3,Louisville,Virginia,3,21,1547.39,1672.85
Virginia,2024-04-13,Louisville,Away,L10 - 14,Louisville,Virginia,14,10,1547.39,1672.85
Virginia,2024-04-14,Louisville,Away,W16 - 7,Louisville,Virginia,7,16,1547.39,1672.85
Virginia,2024-04-16,Old Dominion,Neutral,L4 - 7,Old Dominion,Virginia,7,4,1484.41,1672.85
Virginia,2024-04-17,George Mason,Home,W11 - 5,Virginia,George Mason,11,5,1672.85,1251.02
Virginia,2024-04-19,Georgia Tech,Home,L2 - 13(8 Innings),Virginia,Georgia Tech,2,13,1672.85,1541.42
Virginia,2024-04-20,Georgia Tech,Home,W8 - 7(11 Innings),Virginia,Georgia Tech,8,7,1672.85,1541.42
Virginia,2024-04-21,Georgia Tech,Home,L12 - 17,Virginia,Georgia Tech,12,17,1672.85,1541.42
Virginia,2024-04-23,Liberty,Home,W14 - 4(7 Innings),Virginia,Liberty,14,4,1672.85,1412.36
Virginia,2024-04-25,Boston College,Neutral,L2 - 8,Boston College,Virginia,8,2,1391.68,1672.85
Virginia,2024-04-26,Boston College,Away,W4 - 3,Boston College,Virginia,3,4,1391.68,1672.85
Virginia,2024-04-27,Boston College,Away,W4 - 0,Boston College,Virginia,0,4,1391.68,1672.85
Virginia,2024-04-30,VCU,Away,W8 - 4,VCU,Virginia,4,8,1467.56,1672.85
Virginia,2024-05-01,Navy,Home,W10 - 0(7 Innings),Virginia,Navy,10,0,1672.85,1326.91
Virginia,2024-05-08,George Washington,Home,W18 - 5(7 Innings),Virginia,George Washington,18,5,1672.85,1356.71
Virginia,2024-05-10,NC State,Home,L5 - 7,Virginia,NC State,5,7,1672.85,1661.88
Virginia,2024-05-11,NC State,Home,W9 - 5,Virginia,NC State,9,5,1672.85,1661.88
Virginia,2024-05-12,NC State,Home,L5 - 13,Virginia,NC State,5,13,1672.85,1661.88
Virginia,2024-05-16,Virginia Tech,Home,W7 - 3,Virginia,Virginia Tech,7,3,1672.85,1472.36
