,team,conference,avg_talent,season,sp_conf_rating,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownConversions,thirdDowns,totalYards,turnovers,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,qb_average_ppa,qb_total_ppa,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_success_rate,Defense_success_rate,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Offense_power_success,Offense_stuff_rate,Defense_power_success,Defense_stuff_rate,Defense_ppa,Offense_points_per_opportunity,Defense_points_per_opportunity,Defense_havoc_total,Offense_field_position_average_predicted_points,Defense_field_position_average_predicted_points,Offense_field_position_average_start,Defense_field_position_average_start,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,adjusted_metric,average_metric,in_house_pr,ranking,power_ranking,calculated_rank,combined_rank,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,offensive_rank,defensive_total,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,power_rating,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving
112,Old Dominion,Sun Belt,10.272189834961821,2015,10.8586012421769,230.0,8.0,25.0,10.0,10.0,12.0,0.0,114.0,9.0,1.0,951.0,45.0,2634.0,433.0,235.0,8.0,20.0,49.0,437.0,20034.0,1.0,34.0,20.0,401.0,16.0,1821.0,62.0,177.0,4455.0,19.0,51.60000000000001,37.530812854442345,26.469334975369456,333.9,#00507d,#a1d2f1,"['http://a.espncdn.com/i/teamlogos/ncaa/500/295.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/295.png']",0.14200000000000002,27.445999999999998,-17.956,120.0,101.0,118.0,23.424,26.48,32.443,12.0,5.0,7.0,8.0,3.0,5.0,35.24727961215305,37.20984631253742,57.38822348654182,71.5007394050894,45.44576720144646,38.027914614121514,52.47566529163058,37.857335976928596,81.03902719161334,40.670884736485384,47.00146028037384,34.22883718165224,22.711489109504484,21.697732997481097,100.0,71.9,64.6,1.896236476561536,49.4,25.304332323052222,37.530812854442345,21.30769230769225,-10.000000000000014,47.00146028037384,35.24727961215305,57.38822348654182,184.29263486328927,34.22883718165225,86.53400503778337,45.44576720144646,40.67088473648539,37.20984631253742,71.5007394050894,156.18526694870744,47.91045679237559,-5.8,111.0,29.938100361786216,113.0,71.04416013323694,2.3712287814658053,88.0,15.533333333333317,124.0,932.5198280518125,115.0,386.1,96.0,62.0,297.2840434837484,100,402.5066708043064,29,120.0,110.0,94.0,19.0,43.0,75.0,4.0,-15.9,1.0331818181818182,120,-2.92,-5.15,-6.39,90,-5.817,87
113,South Alabama,Sun Belt,16.71557599146071,2015,10.8586012421769,217.0,7.0,16.0,9.0,10.0,12.0,0.0,21.0,16.0,25.75,967.0,40.0,2394.0,352.0,184.0,10.0,15.0,81.0,693.0,20460.0,1.0,86.0,16.0,481.0,18.0,1928.0,64.0,184.0,4322.0,25.0,60.400000000000006,36.59508506616258,40.79507389162561,341.0,#00205B,#BF0D3E,"['http://a.espncdn.com/i/teamlogos/ncaa/500/6.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/6.png']",0.0175,24.7345,-16.826,117.0,95.0,92.0,36.15,25.178,33.265,12.0,5.0,7.0,8.0,3.0,5.0,41.776953188446385,38.39913007540517,34.026487622406506,57.6926895353636,34.0429715805464,65.61822660098521,54.2460011878774,44.07843338815789,64.07236426054749,33.37972284623396,43.66235814419226,22.68070863869812,36.07520707819219,27.80730478589419,89.63953488372093,71.6,65.7,1.896236476561536,40.6,28.4372437154573,36.59508506616258,23.846153846153882,-7.943925233644862,43.66235814419226,41.776953188446385,34.026487622406506,242.86887264964287,22.68070863869812,54.614609571788414,34.0429715805464,33.37972284623396,38.39913007540517,57.6926895353636,134.6726916117843,39.88632580806701,-15.1,104.0,29.597045903638662,114.0,68.17286908706582,2.85339159538862,104.0,23.650000000000006,104.0,1210.2689951608047,98.0,379.0,124.0,15.0,301.1803031103484,97,349.9425836281272,78,105.0,105.0,91.0,79.0,85.0,98.0,66.0,-16.1,0.931909090909091,84,,,,125,,125
114,Fresno State,Mountain West,21.514245832991207,2015,20.239464102991217,207.0,9.0,29.0,7.0,11.0,12.0,1.0,190.0,16.0,1.0,1015.0,53.0,2140.0,403.0,202.0,9.0,20.0,59.0,471.0,19673.0,1.0,117.0,11.0,423.0,14.0,1642.0,69.0,185.0,3782.0,23.0,56.00000000000001,46.02722117202269,25.286699507389166,327.88,#db0032,#002e6d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/278.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/278.png']",-0.1065,-5.78225,-15.727,111.0,107.0,77.0,31.363,17.883,49.529,12.0,3.0,9.0,8.0,2.0,6.0,23.942818137687766,34.16814129327324,50.67944225319272,57.66143353714651,17.747392909976398,31.236453201970434,78.12386213030456,20.18170867309118,90.06502886162019,22.87568538386507,53.004982956727694,39.961584964341654,28.609734425392922,45.88664987405542,42.69767441860466,68.9,70.5,2.7490421911810197,45.0,22.64797646639329,46.02722117202269,46.69230769230764,1.0280373831775762,53.004982956727694,23.942818137687766,50.67944225319272,286.49314393628373,39.96158496434164,82.29471032745592,17.747392909976398,22.875685383865076,34.16814129327325,57.661433537146515,139.96566904192107,34.51248558585695,-12.8,106.0,29.138135976718406,115.0,66.57774088476931,1.6440183996331539,70.0,31.387307032590044,50.0,993.3295352013436,113.0,392.12,130.0,9.0,300.621601463915,98,307.61125713194247,99,91.0,121.0,99.0,36.0,86.0,88.0,7.0,-16.3,0.9948181818181818,110,-3.78,-6.39,-7.98,96,-7.275,96
115,Wyoming,Mountain West,9.611051810493471,2015,20.239464102991217,237.0,14.0,23.0,10.0,5.0,12.0,0.0,32.0,11.0,1.0,776.0,34.0,2247.0,308.0,183.0,5.0,20.0,75.0,681.0,21794.0,1.0,105.0,15.0,478.0,12.0,2081.0,52.0,156.0,4328.0,21.0,73.60000000000001,31.1678638941399,61.66798029556651,363.23,#492f24,#ffc425,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2751.png']",0.0625,27.8535,-16.028,113.0,121.0,84.0,15.869,25.118,33.345,12.0,2.0,10.0,8.0,2.0,6.0,48.17864635528372,27.80861607574255,51.774175619860756,62.66206923888393,46.17996885146253,75.34891718561205,46.058713357931055,11.59096109839814,60.01045886988611,16.301839557801642,46.043521142944705,31.827810509197974,13.910391716351985,8.48110831234257,48.06976744186048,73.1,69.9,2.7490421911810197,27.4,38.24634515956501,31.1678638941399,11.153846153846175,-0.09345794392521611,46.043521142944705,48.17864635528372,51.774175619860756,178.2822891863043,31.827810509197974,56.11083123425693,46.17996885146253,16.301839557801657,27.80861607574255,62.66206923888392,133.70478704627536,42.150885949839186,-15.5,118.0,25.305995774034557,116.0,70.39285128182104,3.8197849214756134,115.0,26.62352941176472,87.0,1575.3074115193958,66.0,356.77,74.0,108.0,322.0650508254374,90,258.27152279177085,121,122.0,90.0,111.0,32.0,68.0,112.0,57.0,-18.3,1.023,115,-5.18,-7.81,-9.27,108,-8.756,108
116,Miami (OH),Mid-American,20.775884719599304,2015,19.041120338862047,199.0,8.0,18.0,12.0,7.0,12.0,2.0,165.0,19.0,1.0,836.0,50.0,2502.0,374.0,177.0,10.0,18.0,89.0,720.0,20675.0,1.0,69.0,13.0,428.0,7.0,1556.0,58.0,186.0,4058.0,31.0,80.20000000000002,23.120604914933864,41.63633004926108,344.58,#a4000c,#f0f0f0,"['http://a.espncdn.com/i/teamlogos/ncaa/500/193.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/193.png']",0.22633333333333336,14.821999999999997,-18.505,123.0,115.0,103.0,40.008,14.521,33.455,12.0,3.0,9.0,8.0,2.0,6.0,20.326966769680126,50.66756851942898,55.53690099654776,61.846306032982085,25.601337946189446,31.236453201970434,70.27091131259212,25.91282894736841,49.30974036760614,49.71868516575802,38.279924850048836,42.15922350810541,33.963596085458036,2.3715365239294783,86.95348837209303,74.3,66.0,2.6401018489874586,20.799999999999997,30.016937065430568,23.120604914933864,1.0,-7.383177570093466,38.279924850048836,20.326966769680126,55.53690099654776,279.78077017817554,42.15922350810542,51.24811083123426,25.601337946189446,49.71868516575802,50.66756851942899,61.8463060329821,123.25443268339629,43.94962757176441,-20.1,107.0,23.533952913856396,117.0,71.06407663000162,2.5734434841303613,94.0,13.727692307692308,127.0,1092.6476501345603,108.0,375.42,118.0,21.0,243.6240316009582,118,366.5678409133421,63,95.0,123.0,61.0,23.0,70.0,122.0,78.0,-19.2,1.0334545454545454,121,-4.98,-7.26,-8.43,105,-7.987,106
117,Hawai'i,Mountain West,19.2178750307907,2015,20.239464102991217,203.0,7.0,21.0,13.0,8.0,13.0,0.0,36.0,21.0,25.75,1130.0,53.0,2501.0,422.0,202.0,3.0,12.0,98.0,847.0,16729.0,20.8,201.0,26.0,425.0,15.0,1611.0,49.0,161.0,4112.0,34.0,100.0,20.31342155009453,28.090886699507386,278.82,#003420,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/62.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/62.png']",-0.003500000000000003,-4.8195,-17.484,119.0,118.0,89.0,27.992,16.536,64.817,13.0,3.0,10.0,8.0,0.0,8.0,28.984080153595926,29.631372343056057,47.78397461447784,77.24064249359242,29.82756485545641,64.14892004547177,32.56948402231971,34.955263157894706,76.66120372912368,34.087809838937744,54.16792948774468,30.95954256122559,1.7257115224203528,34.54030226700249,77.36046511627904,70.8,67.0,2.7490421911810197,1.0,1.0,20.31342155009453,30.615384615384627,-5.514018691588788,54.16792948774468,28.984080153595926,47.78397461447784,265.61704573446093,30.95954256122559,35.413098236775824,29.82756485545641,34.087809838937744,29.63137234305607,77.24064249359242,108.60228329347228,41.2592407165194,-26.5,116.0,22.069814400790335,118.0,71.98797948411755,3.1888013725096216,106.0,25.251523947750364,97.0,786.3996417987854,120.0,501.18,132.0,6.0,292.02225544606887,102,360.8962992401092,68,98.0,116.0,108.0,42.0,31.0,127.0,110.0,-20.0,0.8890833333333333,55,-4.52,-7.01,-8.68,101,-7.939,104
118,Eastern Michigan,Mid-American,13.22021512439445,2015,19.041120338862047,241.0,10.0,17.0,11.0,8.0,12.0,1.0,63.0,14.0,1.0,1150.0,59.0,2666.0,409.0,249.0,5.0,18.0,81.0,701.0,19486.0,1.0,78.0,10.0,421.0,20.0,1894.0,64.0,168.0,4560.0,25.0,75.80000000000001,49.02155009451796,59.168596059113284,324.77,#00331b,#f0f0f0,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2199.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2199.png']",0.082,42.472500000000004,-20.223,126.0,126.0,113.0,8.761,35.159,54.331,12.0,1.0,11.0,8.0,0.0,8.0,57.00952831017514,16.0915734619401,48.00402348636075,43.72440085632917,50.50024103053774,49.57339901477833,68.12492247901767,13.746098531211743,95.32982886048809,1.0,54.21088534712951,22.15549229307544,11.400113511701608,45.01385390428209,63.290697674418595,69.1,68.3,2.6401018489874586,25.2,21.27567302549474,49.02155009451796,45.000000000000036,-3.0841121495327144,54.21088534712951,57.00952831017514,48.00402348636075,211.0928647672223,22.155492293075426,53.61712846347607,50.50024103053774,1.0,16.091573461940115,43.72440085632917,127.39532480151962,36.05496119089049,-18.3,123.0,20.74064581972255,119.0,76.2683104893235,3.320813333851958,107.0,26.491525423728817,89.0,1700.6515887941118,53.0,395.23,104.0,50.0,372.4368535722813,57,255.33809167746313,123,112.0,75.0,124.0,41.0,109.0,116.0,70.0,-20.6,0.9470000000000001,101,-6.95,-9.24,-10.38,112,-9.818,112
119,UL Monroe,Sun Belt,6.631866327284669,2015,10.8586012421769,216.0,13.0,28.0,11.0,9.0,13.0,2.0,138.0,19.0,1.0,873.0,47.0,2703.0,477.0,256.0,5.0,25.0,95.0,754.0,21735.0,1.0,24.0,11.0,425.0,7.0,1338.0,63.0,212.0,4041.0,30.0,84.60000000000001,17.655954631379984,44.062561576354675,362.25,#231F20,#b18445,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2433.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2433.png']",-0.13333333333333333,21.905666666666665,-16.884,118.0,123.0,99.0,42.515,10.706,37.906,13.0,2.0,11.0,8.0,1.0,7.0,23.84953815805821,54.18980125329145,53.792828030838024,57.60098477048845,31.40688313740445,46.517241379310335,48.983816882927556,38.07955936352508,51.15204817748631,44.33408658519658,44.38499965127634,47.89498243963854,9.282840128790884,22.071788413098233,98.20930232558138,71.5,65.0,1.896236476561536,16.4,37.81391513638795,17.655954631379984,24.69230769230768,-9.252336448598129,44.38499965127634,23.84953815805821,53.792828030838024,151.198784793497,47.89498243963853,47.0088161209068,31.40688313740445,44.33408658519658,54.18980125329146,57.600984770488466,125.66236904840306,44.19568698921287,-19.0,110.0,19.509244920909648,120.0,70.08042428559168,4.986812566184257,126.0,14.256286266924562,126.0,1085.676162456278,109.0,417.75,130.0,9.0,271.00709565291316,111,391.46076491520785,36,125.0,122.0,53.0,26.0,87.0,123.0,86.0,-21.3,0.81725,13,,,,126,,126
120,UTEP,Conference USA,1.6719763527383193,2015,1.0,211.0,9.0,18.0,13.0,7.0,12.0,2.0,116.0,10.0,1.0,809.0,42.0,2346.0,386.0,214.0,5.0,18.0,57.0,489.0,24225.0,20.8,149.0,20.0,447.0,8.0,1749.0,79.0,202.0,4095.0,23.0,73.60000000000001,52.80189035916827,48.41514778325123,403.75,#ff8200,#041e42,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2638.png']",0.159,25.353,-18.197,121.0,103.0,122.0,29.674,16.93,40.331,12.0,5.0,7.0,8.0,3.0,5.0,38.54479865950884,56.37410330768512,23.453555334617164,21.304620574576916,23.558169490048634,54.157635467980285,60.37121856229945,43.19470128022758,53.762130567875516,36.66392996246187,32.84940630476053,44.690579967017555,17.31141380007185,22.69521410579344,46.66279069767441,71.7,70.5,0.9999999999999996,27.4,56.1260028525584,52.80189035916827,22.999999999999957,1.0280373831775762,32.84940630476053,38.54479865950884,23.453555334617164,106.10887593398473,44.690579967017555,80.05037783375315,23.558169490048634,36.66392996246187,56.37410330768514,21.304620574576887,133.80268900973977,33.31652955481643,-15.5,122.0,18.45985418475079,121.0,74.24779467240212,4.6084740385359435,125.0,25.51190476190476,96.0,1529.9676925900408,71.0,316.25,82.0,94.0,255.62999792500833,117,302.652856357519,102,126.0,109.0,47.0,100.0,124.0,112.0,10.0,-21.8,1.027090909090909,118,-3.32,-5.29,-6.39,91,-6.018,89
121,Kent State,Mid-American,12.819196978405444,2015,19.041120338862047,169.0,9.0,26.0,11.0,6.0,12.0,1.0,137.0,10.0,1.0,727.0,40.0,1657.0,343.0,175.0,12.0,9.0,93.0,872.0,20236.0,1.0,103.0,30.0,447.0,6.0,1593.0,47.0,186.0,3250.0,21.0,56.00000000000001,1.0,29.663669950738914,337.27,#003976,#efab00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2309.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2309.png']",0.29000000000000004,-2.2819999999999996,-16.593,115.0,113.0,97.0,53.788,8.294,44.626,12.0,3.0,9.0,8.0,2.0,6.0,1.0,70.0577961193186,22.972488081703915,64.14553858082382,1.0,8.315270935960584,100.0,52.33552631578945,65.85076325283187,56.94883499885757,1.0,57.80467944443757,54.640973244142145,32.91939546599494,60.604651162790674,71.3,68.3,2.6401018489874586,45.0,26.791362096630422,1.0,26.384615384615387,-3.0841121495327144,1.0,1.0,22.972488081703915,207.44724525823136,57.80467944443756,32.295969773299745,1.0,56.94883499885758,70.0577961193186,64.14553858082382,102.91959380959905,36.020776296783986,-28.9,105.0,18.416378221565477,122.0,67.72756497567627,4.203478329705126,122.0,18.608333333333334,120.0,631.3792323481116,126.0,382.73,76.0,106.0,167.20715448365945,127,427.7477898748496,18,113.0,127.0,15.0,103.0,62.0,88.0,115.0,-21.9,1.0386363636363638,122,-4.68,-7.29,-8.49,106,-8.034,107
122,UCF,Big 12,32.618113145578455,2015,72.06288461080837,189.0,6.0,18.0,10.0,9.0,12.0,1.0,132.0,23.0,1.0,1492.0,65.0,2246.0,425.0,211.0,4.0,13.0,64.0,541.0,19869.0,1.0,72.0,13.0,356.0,4.0,975.0,50.0,172.0,3221.0,33.0,93.4,15.223062381852571,28.090886699507386,331.15,#ba9b37,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2116.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2116.png']",0.048,3.779,-18.96,125.0,127.0,73.0,22.656,8.429,60.227,12.0,0.0,12.0,8.0,0.0,8.0,27.530067752290876,38.09403993283408,6.918079434508286,33.00786307850777,10.029079379411279,58.455357142857125,70.14992897388228,31.53830645161287,49.11831630260431,17.47654927266982,27.193227269127213,34.332078064402566,7.624508811387713,28.30604534005036,61.372093023255786,70.9,68.5,7.460262237346216,7.600000000000001,24.09088072740238,15.223062381852571,29.769230769230717,-2.710280373831779,27.193227269127213,27.530067752290876,6.918079434508286,387.43739223253147,34.33207806440255,73.56675062972292,10.029079379411279,17.47654927266983,38.094039932834086,33.00786307850777,99.39891957049576,22.175946475037023,-30.5,112.0,18.173710932098363,123.0,73.06467595015833,1.3963546390878647,55.0,26.092307692307685,93.0,741.6441911420068,125.0,388.85,146.0,3.0,228.58178529212742,121,264.93924612588717,119,73.0,117.0,92.0,124.0,117.0,126.0,23.0,-22.0,1.0057272727272728,113,-6.76,-9.49,-11.06,113,-10.355,113
123,Charlotte,American Athletic,8.165489777485838,2015,33.1381505366109,234.0,12.0,23.0,12.0,12.0,12.0,1.0,30.0,23.0,25.75,1037.0,53.0,2089.0,375.0,196.0,10.0,12.0,64.0,652.0,20411.0,1.0,78.0,23.0,562.0,9.0,1957.0,71.0,209.0,4046.0,35.0,78.0,33.563327032136115,51.06083743842365,340.18,#046A38,#B9975B,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2429.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2429.png']",-0.193,-29.057499999999997,-21.441,128.0,125.0,124.0,35.534,9.358,39.103,12.0,2.0,10.0,8.0,0.0,8.0,30.60396992803402,52.926207521189156,7.971995102521703,53.10347777652271,13.194376602996368,77.07881773399014,43.667659203987654,48.98026315789471,43.951119220372846,46.360221663581335,33.72094042056076,59.585531196439064,31.80680165057165,22.570528967254404,76.8488372093023,71.8,66.7,3.9216500487828094,23.0,28.075414512390807,33.563327032136115,22.15384615384616,-6.074766355140184,33.72094042056076,30.60396992803402,7.971995102521703,165.14081615896214,59.58553119643907,59.72670025188917,13.194376602996368,46.360221663581335,52.92620752118917,53.10347777652271,120.41806448538355,34.02670809914088,-21.3,125.0,18.158679198900813,124.0,77.49126220509663,3.948145680546924,117.0,17.85734208367515,121.0,1385.1983524231673,87.0,379.82,164.0,2.0,228.80828795934505,120,381.75565774530213,48,124.0,114.0,57.0,123.0,96.0,120.0,49.0,-22.0,1.0478181818181818,125,-6.3,-8.61,-9.59,111,-9.171,110
124,North Texas,American Athletic,18.548608260119877,2015,33.1381505366109,224.0,12.0,27.0,14.0,14.0,12.0,0.0,11.0,11.0,1.0,1090.0,52.0,1937.0,407.0,190.0,4.0,12.0,74.0,681.0,19155.0,20.8,172.0,20.0,436.0,7.0,1904.0,59.0,182.0,3841.0,25.0,64.80000000000001,27.761814744801526,41.63633004926108,319.25,#00853E,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/249.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/249.png']",-0.24966666666666668,-13.135666666666665,-21.401,127.0,122.0,71.0,17.018,9.084,57.838,12.0,1.0,11.0,8.0,1.0,7.0,41.463124798609556,17.284054161649124,6.795248543343519,69.27219290735727,10.682729426394923,57.43209007741028,61.05278088589964,16.0986842105263,94.96315475652726,15.179443824535625,11.523500083444603,16.876427273233816,6.930742802716768,28.181360201511325,41.546511627906995,71.3,70.9,3.9216500487828094,36.2,18.839944731681243,27.761814744801526,26.384615384615387,1.7757009345794472,11.523500083444603,41.463124798609556,6.795248543343519,259.53280236472614,16.876427273233816,56.11083123425693,10.682729426394923,15.17944382453561,17.284054161649124,69.27219290735727,101.77263394412316,26.779465610315,-29.4,127.0,17.90484677566747,125.0,77.65743395159365,2.623945774079757,95.0,29.16153846153847,72.0,1136.9489150999036,106.0,400.75,128.0,13.0,217.13083401661382,122,271.2204687617364,117,100.0,107.0,123.0,125.0,48.0,104.0,57.0,-22.1,1.0048181818181818,112,-6.0,-8.51,-10.08,110,-9.535,111
125,New Mexico State,Conference USA,1.0,2015,1.0,241.0,12.0,30.0,7.0,10.0,12.0,1.0,110.0,14.0,1.0,522.0,33.0,3034.0,453.0,241.0,12.0,26.0,77.0,666.0,20202.0,1.0,141.0,17.0,443.0,16.0,2166.0,71.0,200.0,5200.0,21.0,47.2,39.28998109640831,36.223029556650246,336.7,#891216,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/166.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/166.png']",0.017499999999999998,2.7159999999999997,-18.282,122.0,116.0,107.0,18.421,29.834,46.838,12.0,3.0,9.0,8.0,3.0,5.0,29.912871124094522,26.725614412167317,100.00000000000003,44.34331347832631,49.22962242717297,42.69704433497536,55.98672313534482,38.36924342105263,88.03974672705206,13.48056792517093,48.12519657620418,28.687266867595724,39.62836560967063,18.95465994962214,57.66279069767441,71.8,69.0,0.9999999999999996,53.800000000000004,26.53984667498662,39.28998109640831,22.15384615384616,-1.7757009345794472,48.12519657620418,29.912871124094522,100.00000000000003,100.0,28.68726686759571,57.98110831234257,49.22962242717297,13.480567925170945,26.725614412167346,44.34331347832632,139.7452902003836,43.948664894488694,-12.9,121.0,16.007238784497027,126.0,74.34083879403296,6.66,127.0,21.312299465240642,114.0,1145.4187354304215,104.0,383.3,116.0,26.0,344.90611754741406,76,297.3085435290394,107,127.0,115.0,113.0,1.0,107.0,57.0,54.0,-23.1,0.8492500000000001,27,,,,127,,127
126,Kansas,Big 12,34.708555710649485,2015,72.06288461080837,212.0,7.0,26.0,11.0,9.0,12.0,1.0,159.0,14.0,25.75,1143.0,57.0,2623.0,452.0,243.0,9.0,12.0,70.0,674.0,20299.0,1.0,26.0,13.0,445.0,10.0,1355.0,76.0,208.0,3978.0,25.0,64.80000000000001,43.18260869565218,20.275738916256152,338.32,#0051ba,#e8000d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2305.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2305.png']",0.06066666666666667,10.772666666666666,-18.872,124.0,127.0,6.0,26.068,20.318,31.57,12.0,0.0,12.0,9.0,0.0,9.0,17.524747242966612,1.0,48.82466512449841,77.27604517737464,19.141283466856073,31.236453201970434,40.29946056276425,12.375720980533515,88.27046854517397,10.512284549076412,36.28850759345796,36.945212751229946,25.32317204562674,5.488664987405542,74.546511627907,73.3,67.2,7.460262237346216,36.2,27.25467997860582,43.18260869565218,9.461538461538467,-5.140186915887853,36.28850759345796,17.524747242966612,48.82466512449841,406.4414155513589,36.94521275122995,56.98362720403023,19.141283466856073,10.512284549076398,1.0,77.27604517737466,96.41792196765441,29.04650426012869,-31.8,124.0,15.06507805780595,127.0,75.82300637793395,1.6582955727719921,71.0,15.952631578947376,123.0,865.5341986149781,118.0,381.68,110.0,39.0,198.80378217991927,126,300.9262436312955,106,68.0,125.0,127.0,40.0,30.0,104.0,55.0,-23.6,0.9431818181818182,98,-4.9,-8.0,-10.4,109,-9.169,109
