,team,conference,season,sp_conf_rating,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownConversions,thirdDowns,totalYards,turnovers,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,qb_average_ppa,qb_total_ppa,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_success_rate,Defense_success_rate,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Offense_power_success,Offense_stuff_rate,Defense_power_success,Defense_stuff_rate,Defense_ppa,Offense_points_per_opportunity,Defense_points_per_opportunity,Defense_havoc_total,Offense_field_position_average_predicted_points,Defense_field_position_average_predicted_points,Offense_field_position_average_start,Defense_field_position_average_start,avg_talent,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,adjusted_metric,average_metric,in_house_pr,ranking,power_ranking,calculated_rank,combined_rank,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,offensive_rank,defensive_total,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,power_rating,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving,sacks,tacklesForLoss,norm_power_rank,norm_pr
17,Michigan,Big Ten,2016,82.54795866508556,284.0,13.0,20.0,5.0,6.0,13.0,3.0,147.0,7.0,1.0,486.0,27.0,2756.0,370.0,228.0,13.0,20.0,63.0,593.0,25778.0,50.5,357.0,26.0,574.0,41.0,2768.0,79.0,183.0,5524.0,12.0,34.0,57.99550224887554,68.52630895153956,429.63,#00274c,#ffcb05,"['http://a.espncdn.com/i/teamlogos/ncaa/500/130.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/130.png']",0.2304999999999999,57.548,26.98,3.0,12.0,53.0,87.383,73.722,74.828,13.0,10.0,3.0,9.0,7.0,2.0,64.26353258707405,100.0,33.613763901758176,46.61274895550653,57.56942817148322,58.78774016468435,46.90942990582769,53.75900621118015,1.0,85.96323456700675,84.26691207251883,92.61379310344826,100.0,97.31285714285713,6.500000000000014,65.2,73.3,82.15077399809097,8.41345078773505,67.0,71.47296322999281,57.99550224887554,93.74736842105254,8.999999999999986,84.26691207251883,64.26353258707405,33.613763901758176,837.7343090735542,92.61379310344827,65.50617283950618,57.56942817148322,85.96323456700675,100.0,46.61274895550654,221.8953647351972,64.67045136380479,26.2,6.0,106.57234717938256,2.0,6.638790327210097,0.70786166159984,6.0,39.83076923076922,9.0,1983.5296630580085,17.0,350.37,209.0,33.0,442.7236639462035,12,386.4487828371417,19,8.0,28.0,1.0,99.0,96.0,21.0,33.0,26.0,0.8446153846153847,44,4.18,1.27,-0.98,13,-0.134,14,46.0,119.0,2.43408280861286,22.42
18,Ohio State,Big Ten,2014,65.86754182156133,386.0,13.0,22.0,14.0,8.0,15.0,2.0,295.0,12.0,1.0,886.0,39.0,3707.0,409.0,260.0,25.0,42.0,84.0,711.0,28787.0,34.0,451.0,42.0,690.0,41.0,3967.0,103.0,198.0,7674.0,26.0,36.2,83.10668604651163,70.13152918931695,479.78,#ce1141,#505056,"['http://a.espncdn.com/i/teamlogos/ncaa/500/194.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/194.png']",0.3505,71.813,25.734,4.0,1.0,35.0,74.927,87.541,53.352,15.0,14.0,1.0,9.0,9.0,0.0,93.88220745309296,61.41638823538543,63.85094400745385,55.56170776331808,86.85246407056349,68.67397638118896,16.18983664711699,58.16764705882352,52.654957180995,74.38357969543871,92.26699911168537,56.48426613582423,76.70027530298567,80.9085487077535,4.839622641509436,66.7,74.4,92.81012203876526,6.897049256505577,64.80000000000001,100.0,83.10668604651163,78.93617021276594,9.833333333333345,92.26699911168537,93.88220745309296,63.85094400745385,934.6374730796842,56.4842661358242,53.43288996372431,86.85246407056349,74.38357969543871,61.41638823538542,55.5617077633181,222.89344672393304,72.65788187087541,20.1,4.0,128.27701253645228,2.0,6.722543864161379,0.7607227620108298,13.0,41.15604395604396,6.0,2265.6827775847887,12.0,420.22,96.0,79.0,502.6249763788551,3,363.5081687112944,80,2.0,2.0,44.0,50.0,64.0,26.0,86.0,25.3,0.8179333333333333,28,8.07,4.59,1.82,2,3.055,1,,,2.422715778618109,22.31
19,LSU,SEC,2016,99.29896662713875,235.0,1.0,8.0,10.0,7.0,12.0,1.0,80.0,7.0,1.0,459.0,24.0,2281.0,298.0,174.0,9.0,12.0,58.0,492.0,22416.0,25.75,186.0,24.0,459.0,30.0,2796.0,66.0,152.0,5077.0,17.0,56.0,58.92316341829084,1.0,373.6,#461d7c,#fdd023,"['http://a.espncdn.com/i/teamlogos/ncaa/500/99.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/99.png']",0.1245,45.852,22.875,6.0,16.0,3.0,86.67,73.199,32.407,12.0,8.0,4.0,8.0,5.0,3.0,59.04641244314408,76.74964772193519,61.12363919312173,76.21716273036387,67.23534319187226,32.63380603842637,41.414877662111735,84.2985422740525,69.82621252222322,75.90851312348839,55.39312347324108,89.36410014170995,61.62381496807875,29.002857142857152,18.980769230769223,71.5,72.6,89.21692005478167,9.93626969337625,45.0,44.811247296323046,58.92316341829084,28.09473684210521,7.833333333333314,55.39312347324108,59.04641244314408,61.12363919312173,901.972000498015,89.36410014170997,79.22222222222223,67.23534319187226,75.90851312348839,76.74964772193519,76.2171627303639,201.39619012000549,69.3801197339876,18.2,5.0,106.03985804076304,3.0,7.820956360457662,0.5454714777491397,1.0,27.974999999999994,70.0,640.3649675162418,125.0,346.4,174.4,76.0,345.85005914477443,57,491.3449477445424,1,4.0,43.0,10.0,27.0,13.0,69.0,12.0,25.8,0.8260000000000001,24,4.12,1.45,-1.14,10,0.139,11,36.0,78.0,2.4153585276416716,22.25
20,Georgia,SEC,2018,100.0,330.0,8.0,13.0,8.0,9.0,14.0,0.0,168.0,6.0,1.0,457.0,20.0,3165.0,356.0,241.0,8.0,34.0,75.0,670.0,26407.0,67.0,366.0,22.0,567.0,30.0,3343.0,77.0,161.0,6508.0,14.0,49.230769230769226,68.25714285714284,57.17951807228915,440.12,#ba0c2f,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/61.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/61.png']",0.485,65.81433333333334,24.87,3.0,7.0,8.0,83.744,91.599,53.793,14.0,11.0,3.0,9.0,7.0,2.0,85.47780552109677,62.975669236443,42.56308365181852,95.58065370308728,72.95097798577211,73.62946428571428,41.2648089266423,37.69102990033224,61.42025221776974,80.47751162760747,77.2634992776306,60.59985580389332,46.33872216593031,36.92405063291139,28.464516129032265,71.0,71.7,93.25378467291574,10.0,51.76923076923077,71.23199799699549,68.25714285714284,39.968085106382986,3.4579439252336783,77.2634992776306,85.47780552109677,42.56308365181852,938.6707697537794,60.599855803893306,55.10635155096012,72.95097798577211,80.47751162760747,62.97566923644302,95.5806537030873,212.26711319114133,73.33761695430421,20.4,2.0,100.75515173480944,3.0,2.567323816811214,0.7137752890459625,9.0,40.18636363636364,10.0,1857.5989328743544,17.0,399.88,155.4,95.0,430.073690281586,9,427.2094886181654,25,4.0,5.0,59.0,72.0,5.0,46.0,64.0,25.7,0.7634615384615385,6,5.95,2.87,0.0,8,1.504,8,24.0,65.0,2.377168316271453,21.89
21,Ohio State,Big Ten,2023,75.90519608351033,272.0,10.0,18.0,6.0,4.0,13.0,3.0,230.0,7.0,1.0,259.0,13.0,3498.0,400.0,255.0,7.0,26.0,74.0,579.0,22955.0,1.0,75.0,17.0,431.0,20.0,1805.0,72.0,168.0,5303.0,13.0,54.30769230769231,62.38319870759288,57.4625501202887,382.58,#ce1141,#505056,"['http://a.espncdn.com/i/teamlogos/ncaa/500/194.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/194.png']",0.2523333333333333,68.20233333333333,27.485,2.0,6.0,7.0,86.658,83.397,44.2,13.0,11.0,2.0,9.0,8.0,1.0,56.54476092914348,82.89736508984589,40.35011185007028,77.8729261319667,65.72174052108346,73.6284482758621,25.85118992129339,81.82981090100114,60.66736386584925,94.37816946774784,67.03258201095854,90.70384853831844,44.44538268474594,41.69861286254729,19.901201602136183,71.2,74.2,96.49367165539772,7.8095632803191215,46.69230769230769,39.32374581939797,62.38319870759288,38.58333333333329,7.227722772277247,67.03258201095854,56.54476092914348,40.35011185007028,968.1242877763428,90.70384853831848,66.12117177097204,65.72174052108346,94.37816946774784,82.89736508984592,77.87292613196671,199.24340027780264,69.62751233164295,15.9,4.0,109.845916669929,4.0,4.908915940818808,0.598063706603094,4.0,27.334841628959275,80.0,1802.5122202509335,46.0,397.42,138.8,114.0,370.8274463709585,42,508.2506855968655,1,3.0,27.0,14.0,87.0,4.0,78.0,41.0,24.9,0.76225,5,5.62,3.03,0.82,8,1.639,8,28.0,70.0,2.3406471949154737,21.56
22,Oklahoma,SEC,2020,89.66818303451967,274.0,8.0,10.0,6.0,3.0,11.0,1.0,215.0,8.0,1.0,391.0,16.0,3465.0,362.0,249.0,16.0,30.0,79.0,721.0,21294.0,1.0,198.0,16.0,419.0,27.0,1977.0,55.0,135.0,5442.0,14.0,25.75,52.3315,80.2,354.9,#a32036,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/201.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/201.png']",0.5315,93.7075,24.338,4.0,5.0,19.0,81.858,82.053,61.156,11.0,9.0,2.0,9.0,7.0,2.0,80.72077173314,80.48928233402941,45.10743511210333,38.15149278266145,75.91420298731708,78.4980425531915,62.1576506045156,56.95652173913047,26.08146605185027,78.47163319613887,91.39944922198382,59.99700538016445,82.70288681051623,51.13515825491875,25.13888888888889,68.4,72.6,85.60798439613679,9.06074391222906,75.25,81.93483419531486,52.3315,46.78034682080924,5.034482758620683,91.39944922198382,80.72077173314,45.10743511210333,869.1634945103343,59.99700538016446,22.80051813471502,75.91420298731708,78.47163319613887,80.48928233402941,38.15149278266146,209.59226211140253,66.4758030242317,14.7,12.0,128.54772364706807,2.0,10.056612693935232,0.8295332288503372,64.0,41.01249999999999,11.0,2159.578636363636,10.0,305.1,157.8,30.0,484.93271046717007,5,365.2862903728639,45,9.0,9.0,13.0,71.0,96.0,24.0,113.0,19.4,0.9718,115,4.01,1.97,0.19,9,1.504,10,37.0,81.0,2.3172361516373026,21.34
23,Ohio State,Big Ten,2021,88.65458077047589,348.0,11.0,19.0,3.0,9.0,13.0,4.0,283.0,8.0,1.0,686.0,29.0,4952.0,494.0,349.0,12.0,46.0,85.0,770.0,22909.0,1.0,132.0,22.0,423.0,24.0,2344.0,81.0,155.0,7296.0,11.0,35.650000000000006,94.82033563672262,56.31017496178018,381.82,#ce1141,#505056,"['http://a.espncdn.com/i/teamlogos/ncaa/500/194.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/194.png']",0.3506666666666667,100.48766666666668,23.978,3.0,8.0,27.0,59.592,93.185,56.744,13.0,11.0,2.0,9.0,8.0,1.0,98.72447785830887,54.883355753311264,67.48871286756312,54.90666559592967,96.40293953445035,58.42588754730582,31.220460358056258,38.23958333333334,39.371803992132925,64.82596514304122,97.3682892113216,44.33471933471934,78.80646945717702,43.64615384615385,3.5928571428571416,70.4,75.0,98.43152290943894,8.968598251861446,65.35,41.51100494796109,94.82033563672262,42.46153846153841,8.833333333333329,97.3682892113216,98.72447785830887,67.48871286756312,985.7411173585356,44.33471933471933,51.95774647887324,96.40293953445035,64.82596514304123,54.883355753311264,54.9066655959297,224.1444805101948,72.87201945876744,22.8,2.0,219.57361231238647,2.0,1.9143190580276956,0.7811381573118797,13.0,34.2551724137931,30.0,2103.777624833599,18.0,398.18,193.4,51.0,493.2769212231599,1,300.1549502953249,106,3.0,2.0,69.0,25.0,68.0,19.0,97.0,20.9,0.8273846153846154,34,5.35,2.5,0.2,8,1.922,9,36.0,83.0,2.203938478678145,20.3
24,Michigan,Big Ten,2022,80.42235704143539,326.0,18.0,21.0,4.0,5.0,14.0,1.0,168.0,6.0,1.0,401.0,20.0,3078.0,370.0,238.0,14.0,24.0,58.0,448.0,28389.0,34.0,281.0,33.0,600.0,41.0,3344.0,84.0,186.0,6422.0,10.0,36.53846153846153,66.81993107409534,98.36419965576592,473.15,#00274c,#ffcb05,"['http://a.espncdn.com/i/teamlogos/ncaa/500/130.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/130.png']",0.3156666666666666,47.958,23.62,4.0,3.0,28.0,79.2,79.485,57.128,14.0,13.0,1.0,10.0,10.0,0.0,83.73842799476265,73.18180865916327,41.63822636877663,60.52884931620167,73.91697052524569,72.8402877697842,35.413133886502386,44.76552363299348,52.529836418475824,83.38924067382585,80.82494642623357,55.35940866344349,38.08706039224403,88.70781250000002,1.0,67.3,74.9,81.74866731078423,8.220214276494126,64.46153846153845,86.84130596525011,66.81993107409534,88.87640449438203,10.0,80.82494642623357,83.73842799476265,41.63822636877663,834.0787937344021,55.3594086634435,88.70364500792392,73.91697052524569,83.38924067382587,73.18180865916328,60.52884931620168,229.12534111756497,69.39892058966262,27.7,2.0,105.31749447022528,4.0,2.7905285938351443,0.5371195184020682,1.0,36.16515151515152,17.0,2669.2797324277003,2.0,366.85,154.0,116.0,477.0798054713051,9,370.7546673641036,29,14.0,10.0,10.0,90.0,34.0,33.0,9.0,20.5,0.8215,35,6.29,3.59,1.5,3,2.613,3,37.0,68.0,2.197917402841404,20.24
25,Ohio State,Big Ten,2018,63.14634146341464,399.0,14.0,21.0,9.0,11.0,14.0,1.0,107.0,8.0,1.0,463.0,26.0,5020.0,559.0,394.0,11.0,50.0,115.0,1040.0,25651.0,67.0,231.0,26.0,566.0,24.0,2460.0,93.0,201.0,7480.0,17.0,44.15384615384615,62.8095238095238,65.92082616179002,427.52,#ce1141,#505056,"['http://a.espncdn.com/i/teamlogos/ncaa/500/194.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/194.png']",0.5225,140.309,21.588,4.0,3.0,40.0,61.261,81.09,64.099,14.0,13.0,1.0,10.0,9.0,1.0,79.26940743417984,71.36758054332563,38.58530991824128,37.10578479875829,61.53153280965897,50.21714285714288,36.86385849454044,53.34761321909426,27.6802004771194,70.5558873852596,61.28138866912043,57.27954971857412,68.90753520306943,60.59493670886076,3.0438709677419524,68.9,75.2,96.04229980629556,6.649667405764967,56.84615384615385,64.985628442664,62.8095238095238,62.08510638297866,10.000000000000028,61.28138866912043,79.26940743417984,38.58530991824128,964.0209073299598,57.27954971857411,1.0,61.53153280965897,70.55588738525961,71.36758054332563,37.10578479875828,172.1486170147926,59.73591714823727,5.2,6.0,96.71838001636044,4.0,4.954158795155573,1.078814776829352,53.0,32.99230769230769,42.0,1977.0489041881813,9.0,412.48,222.40000000000003,13.0,388.3435768917445,21,320.3804871098733,101,2.0,6.0,35.0,82.0,101.0,29.0,130.0,23.6,0.8760714285714286,54,6.38,3.08,0.76,6,1.768,6,41.0,98.0,2.1829366179767966,20.11
26,Alabama,SEC,2015,100.0,329.0,12.0,24.0,7.0,8.0,15.0,4.0,462.0,10.0,25.75,803.0,39.0,3407.0,446.0,301.0,19.0,22.0,89.0,835.0,30191.0,100.0,597.0,47.0,642.0,33.0,2999.0,80.0,215.0,6406.0,17.0,27.40000000000001,45.69035916824198,48.41514778325123,503.18,#9e1632,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/333.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/333.png']",0.2225,70.972,27.35,1.0,1.0,1.0,91.622,74.736,61.655,15.0,14.0,1.0,9.0,8.0,1.0,69.42988276600187,95.30460958137584,27.128095735084088,37.11897804351972,61.20553717073305,72.86342789196534,29.42152977507986,60.79078947368421,36.55595453604607,87.04555197492363,63.29563656991373,94.2466285467688,67.73617998086732,66.83375314861459,23.51162790697674,67.2,72.3,100.0,10.0,73.6,100.0,45.69035916824198,61.07692307692305,4.392523364485982,63.29563656991373,69.42988276600187,27.128095735084088,1000.0,94.2466285467688,36.90931989924433,61.20553717073305,87.04555197492363,95.30460958137586,37.11897804351971,201.056009558487,62.872109211939694,13.7,2.0,111.57311314723232,2.0,0.8706917260144241,0.835,13.0,38.39187124931806,15.0,1458.7518806807775,81.0,396.82,88.0,85.0,390.1778630573925,41,434.574140063295,14,1.0,41.0,2.0,91.0,113.0,14.0,107.0,26.4,0.7684285714285713,3,9.61,6.21,2.35,1,4.322,1,,,2.1673556466219575,19.96
27,Ohio State,Big Ten,2015,72.49777502796088,280.0,11.0,19.0,9.0,9.0,13.0,3.0,142.0,9.0,1.0,410.0,17.0,2455.0,325.0,204.0,12.0,19.0,76.0,656.0,22827.0,1.0,392.0,30.0,567.0,39.0,3188.0,70.0,172.0,5643.0,18.0,42.8,58.753119092627614,58.0347290640394,380.45,#ce1141,#505056,"['http://a.espncdn.com/i/teamlogos/ncaa/500/194.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/194.png']",0.3223333333333333,31.34833333333333,24.851,3.0,4.0,57.0,79.976,69.399,70.438,13.0,12.0,1.0,8.0,7.0,1.0,89.97549733623322,79.90088686253799,24.410978047049326,63.9318416043383,70.43791517450718,76.49853463864811,33.39340706536987,48.1078947368421,71.93648929442588,74.28924018826415,71.91291963846533,76.81586333888615,40.944489209371554,71.07304785894206,14.941860465116264,66.5,73.8,89.89596847031777,7.499797729814626,58.2,45.84475842396148,58.753119092627614,67.0,7.196261682242977,71.91291963846533,89.97549733623322,24.410978047049326,908.1451679119796,76.81586333888613,59.227959697733,70.43791517450718,74.28924018826413,79.90088686253799,63.931841604338295,216.87245437936417,67.15772653548835,20.6,1.0,111.62400983021402,1.0,1.3159958374039724,0.7223514732873431,7.0,44.4843137254902,5.0,1777.4911568224488,47.0,399.55,90.0,79.0,437.7022997592151,14,429.9240764904109,16,3.0,9.0,8.0,97.0,63.0,46.0,52.0,26.4,0.8909230769230769,57,5.8,2.55,0.39,5,1.386,5,,,2.1673556466219575,19.96
28,Ohio State,Big Ten,2017,87.85672811728844,354.0,15.0,22.0,9.0,11.0,14.0,1.0,160.0,10.0,1.0,678.0,28.0,3679.0,440.0,287.0,13.0,39.0,97.0,943.0,23860.0,1.0,166.0,33.0,589.0,34.0,3405.0,86.0,185.0,7084.0,19.0,37.36734693877551,70.57858613589568,77.16428136419,397.67,#ce1141,#505056,"['http://a.espncdn.com/i/teamlogos/ncaa/500/194.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/194.png']",0.2746666666666666,57.059,26.851,2.0,7.0,32.0,83.506,85.633,49.052,14.0,12.0,2.0,10.0,9.0,1.0,97.78162903481066,86.45027817225662,18.841918769955758,43.50716603140279,75.04614121844833,85.88235294117649,14.56378432318764,53.70629991126887,32.99429803340334,84.90296287882315,89.80398210156459,74.73778830256295,80.8197381076817,34.24087591240877,48.990853658536594,70.2,69.0,92.99155165907683,8.896066192480767,63.63265306122448,49.46535214168043,70.57858613589568,30.886792452830196,0.9090909090909064,89.80398210156459,97.78162903481066,18.841918769955758,936.286833264335,74.73778830256295,26.05555555555556,75.04614121844833,84.90296287882316,86.45027817225663,43.50716603140276,216.49561390250096,67.7550160176162,19.9,2.0,84.6288077710736,2.0,2.850777860790866,1.0071699894702777,38.0,28.044588744588744,71.0,2277.4764886427565,5.0,442.33,246.4,6.0,416.1606843015522,22,425.2896469882543,29,3.0,2.0,8.0,114.0,93.0,30.0,120.0,20.0,0.7974285714285714,25,6.09,3.25,0.81,6,1.944,7,45.0,114.0,2.1310072971689524,19.63
29,Penn State,Big Ten,2024,72.38354071163502,367.0,18.0,25.0,5.0,6.0,16.0,4.0,310.0,10.0,1.0,382.0,18.0,3646.0,437.0,292.0,20.0,30.0,85.0,804.0,29152.0,1.0,136.0,23.0,614.0,35.0,3239.0,89.0,194.0,6885.0,15.0,27.560975609756092,74.07844197998377,69.52058225074346,485.87,#041E42,#FFFFFF,"['http://a.espncdn.com/i/teamlogos/ncaa/500/213.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/213.png']",0.4575,87.1985,20.037,9.0,5.0,29.0,75.103,80.469,36.924,16.0,13.0,3.0,10.0,8.0,2.0,91.00578006125878,79.80064460373603,34.54082811915811,64.48048604098312,77.21930649961199,53.09394515340753,40.081602089013465,34.808695652173924,5.847660500544038,85.76509299941816,87.58326497128796,64.69564623507122,66.99901787175787,28.831712062256827,21.57489878542512,71.5,73.0,79.47093193754499,7.489412791966819,73.4390243902439,93.17026630320822,74.07844197998377,25.57931034482756,4.851485148514882,87.58326497128796,91.00578006125878,34.54082811915811,813.3721085231361,64.69564623507124,38.38829787234042,77.21930649961199,85.76509299941814,79.80064460373602,64.48048604098312,224.22089465678084,72.13535638736103,18.4,6.0,83.26413023414462,3.0,12.736552841993625,0.988477465080339,36.0,28.63526570048309,72.0,2161.562939814707,7.0,474.13,214.2,17.0,412.3564389559947,19,356.9731248173516,77,13.0,4.0,21.0,107.0,61.0,11.0,109.0,19.2,0.7715,19,6.52,3.39,0.63,6,1.99,6,44.0,113.0,2.1302972296532285,19.62
30,Georgia,SEC,2014,100.0,298.0,12.0,15.0,7.0,13.0,13.0,1.0,166.0,6.0,50.5,649.0,29.0,2599.0,322.0,217.0,16.0,24.0,65.0,527.0,22740.0,67.0,325.0,32.0,555.0,38.0,3352.0,81.0,165.0,5951.0,13.0,16.4,74.67441860465117,94.59489482391872,379.0,#ba0c2f,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/61.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/61.png']",0.5833333333333334,48.47433333333333,24.267,5.0,11.0,20.0,69.989,87.832,61.443,13.0,10.0,3.0,8.0,6.0,2.0,80.147755429726,56.56815762646181,66.04661221187672,61.94063587510672,85.67051072647256,50.9477530935668,18.54667807242658,40.11470588235295,60.3646236074872,65.07545753753352,96.2691057687712,65.74463779846218,53.77903449395907,78.74353876739563,1.0,66.8,74.5,84.38729361091171,10.0,84.60000000000001,40.40248491726899,74.67441860465117,78.23404255319153,10.0,96.2691057687712,80.147755429726,66.04661221187672,858.0663055537428,65.74463779846215,75.45949214026602,85.67051072647256,65.07545753753352,56.56815762646181,61.940635875106736,230.38750420770063,69.24152156786289,23.5,3.0,123.06031708672158,3.0,6.6875461734130575,0.6141716515251194,6.0,40.23556034482759,9.0,2667.795928678732,2.0,401.0,102.0,70.0,476.3719540702355,15,350.8082183274044,94,6.0,16.0,55.0,39.0,46.0,4.0,27.0,22.0,0.7935,15,4.94,2.07,-0.57,12,0.771,12,,,2.106689701610157,19.4
31,Alabama,SEC,2023,100.0,277.0,5.0,7.0,5.0,7.0,14.0,1.0,125.0,6.0,1.0,533.0,25.0,3086.0,325.0,208.0,12.0,23.0,78.0,655.0,25815.0,50.5,178.0,21.0,561.0,32.0,2417.0,82.0,182.0,5503.0,11.0,28.92307692307692,69.38836833602586,82.66110665597435,430.25,#9e1632,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/333.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/333.png']",0.206,71.3565,24.925,5.0,4.0,5.0,80.844,76.211,61.941,14.0,12.0,2.0,9.0,9.0,0.0,51.127617841862985,87.6429623351168,60.3924411028805,39.271867961288365,62.643284237998486,90.22413793103448,24.853452256263743,64.87096774193552,62.62721258856226,61.86625454811488,81.17467350492463,43.09227446353216,58.795303517534805,53.05926860025221,13.028037383177548,69.4,74.4,100.0,10.0,72.07692307692307,68.02140468227424,69.38836833602586,55.08333333333327,7.623762376237664,81.17467350492463,51.127617841862985,60.3924411028805,999.9999999999998,43.09227446353218,56.10252996005326,62.643284237998486,61.86625454811488,87.6429623351168,39.27186796128839,205.9552478896969,60.49073800454367,18.4,7.0,103.74787216439849,5.0,9.587690714486438,0.6550000000000001,9.0,34.796190476190475,27.0,2377.837959336888,9.0,409.75,180.4,59.0,423.474875475217,10,372.3995770217276,55,1.0,41.0,8.0,19.0,102.0,16.0,70.0,22.4,0.7141538461538463,1,7.27,4.55,1.82,3,2.881,3,40.0,84.0,2.1056282632200505,19.39
