,team,conference,avg_talent,season,sp_conf_rating,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,sacks,tacklesForLoss,thirdDownConversions,thirdDowns,totalYards,turnovers,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,qb_average_ppa,qb_total_ppa,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_success_rate,Defense_success_rate,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Offense_power_success,Offense_stuff_rate,Defense_power_success,Defense_stuff_rate,Defense_ppa,Offense_points_per_opportunity,Defense_points_per_opportunity,Defense_havoc_total,Offense_field_position_average_predicted_points,Defense_field_position_average_predicted_points,Offense_field_position_average_start,Defense_field_position_average_start,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,adjusted_metric,average_metric,in_house_pr,sagarin_rank,power_ranking,calculated_rank,combined_rank,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,offensive_rank,defensive_total,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,power_rating,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving
37,Illinois,Big Ten,50.101902620657796,2024,75.25453213697125,265,8,17,8,8,13,1,134,6,1.0,272,14,2746,353,213,12,22,68,522,22690,1.0,358,27,448,22,2003,30,54,72,158,4749,14,39.634146341463406,73.24830944008656,30.875097824385662,378.17,#ff5f05,#13294b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/356.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/356.png']",0.366,136.843,5.208,45,22,32,52.931,64.672,65.881,13,10,3,9,6,3,65.60645480637828,31.37199655432613,56.90362387025169,93.54163538946733,62.33638049491821,82.02057404114808,26.67687492799815,36.58260869565217,100.00000000000001,54.82815985474332,67.56910035548263,53.337089962633286,18.97612380250554,34.60992217898831,33.86639676113364,69.8,72.5,7.750412012451932,61.36585365853658,37.27647305514785,73.24830944008656,37.18620689655172,3.861386138613881,67.56910035548263,65.60645480637828,56.90362387025169,546.3809329150708,53.337089962633286,75.51329787234043,62.33638049491821,54.82815985474331,31.371996554326117,93.54163538946734,187.4147293309693,60.76470849501416,5.8,33,38.72899505930608,38.0,39.78286877334086,0.9553774089718087,29.0,35.387830687830686,29.0,1379.075050888579,78.0,401.83,152.4,91.0,395.72293067516534,28,403.52788721795594,31,61.0,41.0,114.0,43.0,6.0,37.0,17.0,6.0,0.789,25,4.16,1.69,-0.48,12,0.374,11
38,Kansas,Big 12,49.562161753859,2024,65.397134224501,258,10,15,5,5,12,2,120,12,1.0,445,27,2505,306,176,12,15,54,461,22253,1.0,55,8,453,29,2552,27,69,75,148,5057,17,54.12195121951219,86.93210711387611,61.26154327750821,370.88,#0051ba,#e8000d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2305.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2305.png']",0.389,114.309,8.755,35,61,37,52.224,75.105,46.186,12,5,7,9,4,5,84.6017053624721,37.82466845990052,47.698031345161155,56.60871190934438,79.35807292538352,74.06054846592448,25.555316100655936,16.161981799797758,85.87522340683442,40.47426803224755,85.90771123872027,39.617906043005746,48.83259559841875,3.985408560311285,43.08502024291499,74.7,71.2,6.854284929500091,46.8780487804878,33.493132732228986,86.93210711387611,3.7310344827585737,1.287128712871322,85.90771123872027,84.6017053624721,47.698031345161155,541.4741977623546,39.617906043005746,83.5438829787234,79.35807292538352,40.47426803224754,37.82466845990054,56.6087119093444,198.43790813502923,57.760909672418215,9.6,32,37.81928693129936,39.0,31.348345895731057,0.8513794413567355,18.0,19.85648148148148,121.0,2125.458603355592,9.0,349.12,162.60000000000002,73.0,401.16679399862875,27,319.64777989404536,105,63.0,10.0,106.0,73.0,89.0,61.0,9.0,5.6,0.9156363636363637,86,-0.23,-2.94,-5.1,75,-4.318,79
39,Baylor,Big 12,56.143745167912286,2024,65.397134224501,299,20,37,4,9,13,1,145,10,34.0,553,27,3397,413,253,14,31,80,785,21958,1.0,310,15,489,25,2328,23,69,78,178,5725,14,32.390243902439025,68.56207736002163,41.70637032399436,365.97,#154734,#ffb81c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/239.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/239.png']",0.172,75.63600000000001,9.105,33,35,63,56.691,70.321,72.021,13,8,5,9,6,3,74.4252751649789,72.94004357506032,52.25369351751567,49.08031980392067,59.63371379182135,63.13948256467941,29.38792220365051,24.874782608695625,62.29574419214359,54.13129384341339,64.73192678424941,38.29572462778307,31.454370071086643,46.55155642023345,18.10121457489879,68.4,73.8,6.854284929500091,68.60975609756098,30.944957014049095,68.56207736002163,46.744827586206846,6.43564356435644,64.73192678424941,74.4252751649789,52.25369351751567,601.306774253748,38.29572462778308,40.889627659574465,59.63371379182135,54.131293843413374,72.94004357506032,49.080319803920666,198.3126541115099,60.410723282785035,9.5,30,37.690523076308615,40.0,29.54601926816088,1.3054900320626264,68.0,46.548148148148144,2.0,1547.899718541642,50.0,414.03,172.20000000000002,56.0,390.1235704471287,36,319.7191232259155,104,46.0,24.0,37.0,63.0,109.0,18.0,105.0,5.5,0.8421666666666666,42,1.85,-0.94,-3.08,42,-2.287,44
40,Memphis,American Athletic,44.70889281874007,2024,28.32749104036414,300,12,23,2,14,13,0,138,6,1.0,225,13,3516,479,310,11,25,69,624,25922,1.0,177,14,444,33,2276,25,74,82,179,5792,8,13.073170731707314,73.89099269678117,38.79323837846299,432.03,#004991,#8e908f,"['http://a.espncdn.com/i/teamlogos/ncaa/500/235.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/235.png']",0.336,165.621,2.129,62,33,114,47.876,59.509,44.037,13,11,2,8,6,2,61.898398723274454,69.4017019908757,65.8354846262115,36.808340456139604,69.73433739024544,40.93579648697758,46.337141430820616,64.57958412098299,31.60076045034623,53.55411019784797,84.8341206755113,31.220625597595955,70.19408035063515,51.944552529182886,21.84210526315792,67.7,73.4,3.484317367305831,87.92682926829268,65.22855944642481,73.89099269678117,51.52413793103445,5.643564356435661,84.8341206755113,61.898398723274454,65.8354846262115,497.3535710794551,31.220625597595955,62.08510638297872,69.73433739024544,53.55411019784796,69.4017019908757,36.80834045613962,211.60278093259782,59.53872889743244,14.1,44,37.65528948184737,41.0,54.71790493419331,1.25464063452017,63.0,35.65054945054945,26.0,1548.0077714601484,49.0,347.97,192.4,29.0,421.51983186222384,14,309.0072280769464,114,70.0,58.0,43.0,23.0,123.0,3.0,55.0,5.5,0.9181666666666667,89,2.67,0.32,-1.04,29,-0.62,27
41,North Carolina,ACC,71.98186245323429,2024,64.54802503312257,272,13,27,8,6,13,3,210,9,67.0,865,33,2917,391,230,9,18,98,832,23123,100.0,193,15,495,26,2373,38,72,66,176,5290,17,58.95121951219512,51.63808493373004,32.5640945374863,385.38,#7bafd4,#13294b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/153.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/153.png']",0.015000000000000013,21.479,2.602,60,76,91,46.067,55.402,47.749,13,6,7,8,3,5,54.74772506903753,62.330336655708464,63.51615385248209,63.97125895048518,56.525960269021446,43.09448818897636,28.642901578280394,15.50852173913043,89.3942647097853,54.13692981782217,61.575999062463396,32.50834657330387,31.263410923299475,31.239299610894932,50.83400809716602,70.9,70.2,6.777093184829324,42.048780487804876,41.01829524009227,51.63808493373004,29.675862068965458,-0.6930693069306813,61.575999062463396,54.74772506903753,63.51615385248209,745.289658665766,32.50834657330388,34.70212765957447,56.525960269021446,54.136929817822164,62.330336655708464,63.971258950485186,169.287423545781,59.20472743575948,-0.5,72,37.603724324756904,42.0,54.83927917409339,1.1163444847597441,50.0,38.378787878787875,14.0,1197.3073554716418,99.0,394.62,176.0,51.0,339.34252763115614,72,368.68366654340144,65,18.0,73.0,56.0,27.0,62.0,71.0,118.0,5.5,0.8816666666666667,66,-0.97,-3.7,-5.55,90,-4.692,89
42,Utah,Big 12,61.39467159576644,2024,65.397134224501,199,9,20,5,6,12,3,248,17,1.0,351,17,2393,358,199,12,20,65,555,23117,50.5,124,22,403,7,1565,23,77,56,171,3958,22,63.78048780487804,38.91831214498242,27.68304899045235,385.28,#ea002a,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/254.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/254.png']",0.23975000000000002,17.222749999999998,5.029,47,75,65,79.81,30.282,59.786,12,5,7,9,2,7,30.544634917498286,95.49824354081824,57.25415361109151,49.13420771253712,27.642627137954044,19.983788791106974,76.60360433648154,61.2991304347826,5.521648244659531,86.6218400820944,34.39166159464396,67.09272737916365,70.73700046357743,41.736381322957186,36.805668016194346,69.3,72.1,6.854284929500091,37.21951219512195,40.96639756762423,38.91831214498242,40.599999999999994,3.069306930693074,34.39166159464396,30.544634917498286,57.25415361109151,649.0424690524221,67.09272737916365,71.1688829787234,27.642627137954044,86.62184008209438,95.49824354081824,49.13420771253712,172.07003140569387,57.78261783366559,0.5,37,37.112539991069355,43.0,41.71344212540905,0.8551058312259279,19.0,29.083422459893043,68.0,974.9507679255378,114.0,334.72,187.0,38.0,288.15685171173345,106,401.9734654102499,32,32.0,123.0,4.0,42.0,108.0,92.0,25.0,5.3,0.9303636363636364,99,-1.03,-3.55,-5.41,86,-4.591,88
43,Pittsburgh,ACC,56.812812697171395,2024,64.54802503312257,298,11,22,4,5,13,4,191,16,1.0,713,35,3467,499,301,13,29,91,813,20916,100.0,269,28,421,16,1843,40,106,67,176,5310,20,58.95121951219512,53.164457668379754,35.4307403349507,348.6,#003263,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/221.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/221.png']",0.057499999999999996,23.99075,3.991,52,44,39,57.768,49.345,56.475,13,7,6,8,3,5,54.100059511444044,77.93645955085137,68.13161599081593,37.28426021384033,44.68562720573254,62.13723284589426,50.36934086102416,99.99999999999999,8.279576404717432,71.75778829237049,62.67760459392947,45.67914219368936,68.54691856633491,19.20136186770428,45.62348178137654,72.7,71.0,6.777093184829324,42.048780487804876,21.930331306353565,53.164457668379754,17.386206896551684,0.8910891089109043,62.67760459392947,54.100059511444044,68.13161599081593,607.3892063379217,45.67914219368937,37.203457446808514,44.68562720573254,71.75778829237048,77.93645955085137,37.284260213840334,175.68163365996787,58.98263512750912,1.7,63,36.68368714338417,44.0,47.56584930156368,1.3385157186143453,71.0,28.278571428571425,75.0,1267.0747679981962,92.0,431.4,221.6,14.0,361.3028428765447,64,386.5607084368455,46,42.0,77.0,27.0,16.0,121.0,71.0,111.0,5.1,0.8544999999999999,51,0.35,-2.29,-4.25,60,-3.562,68
44,Boston College,ACC,53.031987309937875,2024,64.54802503312257,252,16,36,9,8,13,3,310,7,1.0,296,19,2591,330,207,17,24,58,560,24674,1.0,165,24,523,24,2181,27,64,78,179,4772,16,32.390243902439025,67.91939410332702,26.81530755986853,411.23,#8c2232,#dbcca6,"['http://a.espncdn.com/i/teamlogos/ncaa/500/103.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/103.png']",0.34550000000000003,61.18899999999999,4.829,48,47,40,64.403,56.657,40.228,13,7,6,8,4,4,51.18521657178903,59.29719776252941,54.79146776837081,76.07170843533297,45.044495600612926,46.332525741974564,49.35119030349782,20.61739130434782,48.10465222270963,62.33139993202762,58.43642329778508,46.921752586385935,39.23240018661356,37.113813229571974,48.82995951417004,69.7,71.3,6.777093184829324,68.60975609756098,54.43384357307613,67.91939410332702,37.86896551724134,1.4851485148514882,58.43642329778508,51.18521657178903,54.79146776837081,573.0180664539807,46.92175258638594,70.51063829787233,45.044495600612926,62.33139993202761,59.297197762529414,76.07170843533297,189.2063754160161,58.120247678443796,6.4,50,36.47814979151685,45.0,43.38408578618225,0.9772815776393566,33.0,24.05394736842105,99.0,1247.1331691537177,94.0,368.77,157.60000000000002,86.0,342.25513251360223,71,362.1740617575035,72,55.0,86.0,66.0,51.0,25.0,18.0,29.0,5.0,0.8468333333333334,47,0.81,-2.05,-4.19,56,-3.466,65
45,Vanderbilt,SEC,52.27670200570519,2024,100.0,236,8,14,3,6,13,2,126,4,34.0,448,19,2322,304,179,10,21,73,707,24221,50.5,265,18,468,18,1825,25,70,75,169,4147,7,32.390243902439025,70.0616716256424,46.49444357489435,403.68,#866d4b,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/238.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/238.png']",0.21250000000000002,52.377500000000005,6.463,39,40,8,47.406,66.631,72.026,13,7,6,8,3,5,54.524043401269495,29.616559950273142,37.07469577357358,74.37897702199601,49.55902811531382,79.51666945887081,72.2886932145463,31.44759725400459,47.959082399826784,39.702421006604624,68.65956925789429,24.484778377270857,45.87769446004418,44.14396887159535,14.36032388663969,68.7,74.7,10.0,68.60975609756098,50.51556930174041,70.0616716256424,44.6965517241379,8.217821782178248,68.65956925789429,54.524043401269495,37.07469577357358,566.1518364155017,24.484778377270857,51.15824468085106,49.55902811531382,39.70242100660462,29.616559950273142,74.37897702199601,162.2909824425032,47.475954211505105,-2.9,49,34.81819533829628,46.0,35.78660286010853,1.2487816068499495,62.0,44.30116959064327,4.0,1661.5578954466187,36.0,376.32,134.0,117.0,405.76666809306363,23,261.9497398966157,127,58.0,74.0,116.0,103.0,35.0,18.0,86.0,4.2,0.74625,10,2.05,-0.42,-2.89,37,-1.783,37
46,South Alabama,Sun Belt,34.7335842316203,2024,26.618227954063883,280,13,19,6,4,13,3,367,6,1.0,246,16,3161,390,253,16,21,106,922,22951,50.5,203,13,445,32,2587,21,73,60,154,5748,12,34.80487804878048,55.54774141195564,63.973235248082645,382.52,#00205B,#BF0D3E,"['http://a.espncdn.com/i/teamlogos/ncaa/500/6.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/6.png']",0.35,66.43900000000001,0.261,66,100,110,47.873,54.12,47.236,13,7,6,8,5,3,90.72527988495943,60.33362214607641,47.389544229256956,63.95780188552757,85.65554004879944,79.7190711330575,34.94155370377481,44.94534161490682,68.31715787280346,63.52932927234175,85.12935808039377,46.20652916268267,38.815161412314794,30.950389105058377,39.74493927125508,70.7,71.5,3.3289298140058072,66.1951219512195,39.534021807506804,55.54774141195564,31.041379310344794,1.881188118811906,85.12935808039377,90.72527988495943,47.389544229256956,406.66894756018445,46.20652916268268,22.85372340425532,85.65554004879944,63.52932927234174,60.3336221460764,63.95780188552758,203.3405761000872,68.59851957782692,11.3,84,34.60925732121651,47.0,60.630999230297974,2.2672003985835425,112.0,31.79038461538461,45.0,1864.3667344658247,20.0,397.48,125.4,125.0,454.51073618530023,5,387.0347212255938,43,82.0,5.0,60.0,74.0,63.0,27.0,127.0,4.1,0.9169999999999999,87,-1.49,-3.7,-5.0,89,-4.449,83
47,Kentucky,SEC,65.50101307218584,2024,100.0,233,11,25,6,6,12,1,99,17,34.0,613,31,2218,312,167,10,15,75,625,21271,1.0,130,16,440,11,1757,22,67,48,142,3975,23,71.02439024390243,41.73005139302137,26.133510721552668,354.52,#0033a0,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/96.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/96.png']",0.031,15.099333333333334,4.707,50,62,3,62.472,41.39,62.769,12,4,8,8,1,7,52.53050587886574,40.63437848224123,27.57490871211013,88.44954546287303,29.23600794739022,58.35681723995026,55.92515317357641,31.060049220672653,52.94806196806884,61.47013902947803,37.937380366420584,54.77440598681986,46.912848687978624,15.541828793774314,43.48582995951418,73.0,71.5,10.0,29.97560975609756,25.002673516460476,41.73005139302137,15.337931034482722,1.881188118811906,37.937380366420584,52.53050587886574,27.57490871211013,686.3728461107803,54.774405986819865,61.953457446808514,29.23600794739022,61.47013902947801,40.6343784822412,88.44954546287303,146.32622550725972,49.982580918826386,-8.4,55,34.139983686547254,48.0,45.37878250049945,0.9105838081174984,25.0,26.399193548387096,85.0,969.5140616946005,116.0,365.48,179.39999999999998,46.0,277.10260211208765,116,372.82241010966777,62,24.0,83.0,102.0,119.0,12.0,110.0,56.0,3.9,0.8221818181818182,34,-0.42,-2.66,-5.01,71,-3.951,76
48,Washington,Big Ten,64.96083231878005,2024,75.25453213697125,269,12,25,4,7,13,0,131,8,1.0,564,25,3402,417,302,8,22,76,673,23615,1.0,93,14,420,14,1679,20,48,57,156,5081,12,46.8780487804878,49.067351906951586,32.33166379715135,393.58,#33006f,#e8d3a2,"['http://a.espncdn.com/i/teamlogos/ncaa/500/264.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/264.png']",0.3155,74.9675,5.047,46,46,12,61.801,57.598,32.58,13,6,7,9,4,5,75.39262532057754,49.75682862714416,27.070411728365286,82.17099076826509,62.45205843623986,60.95275590551179,31.708045489744073,57.109316770186325,83.72411917001239,63.5220595590555,42.73854447439355,31.372842161561067,23.66839913472579,20.83852140077819,55.5101214574899,72.1,70.0,7.750412012451932,54.12195121951219,45.27390438247011,49.067351906951586,21.482758620689665,-1.0891089108910705,42.73854447439355,75.39262532057754,27.070411728365286,681.4621119889093,31.372842161561067,55.6343085106383,62.45205843623986,63.52205955905549,49.756828627144166,82.17099076826509,176.05208787838302,60.06082907327457,1.9,41,32.959737796917274,49.0,41.132895622869015,0.9875824175107668,35.0,27.102857142857147,83.0,1167.5821796279274,101.0,386.42,134.8,116.0,321.1529627556103,85,423.16627851371436,17,26.0,22.0,85.0,122.0,19.0,47.0,74.0,3.4,0.767,17,0.71,-1.87,-4.21,52,-3.412,61
49,Texas Tech,Big 12,57.601089496929674,2024,65.397134224501,320,14,29,10,8,13,2,126,11,1.0,892,46,3860,536,336,14,31,94,787,23535,1.0,67,11,469,26,2162,21,67,102,210,6022,21,51.70731707317073,81.28185014876927,32.76553451244327,392.25,#CC0000,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2641.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2641.png']",0.015333333333333329,49.22466666666667,6.204,40,37,69,48.684,59.502,59.274,13,8,5,9,6,3,63.50693545041929,46.63123388963626,60.59611663240622,37.72307479133798,64.06374979161212,53.887946698970325,43.596883046577666,65.41531473069435,54.35214747487679,37.371474773823415,87.65862849209857,34.29446262389908,21.535598025201523,44.24027237354085,57.78137651821862,69.0,70.0,6.854284929500091,49.292682926829265,44.58366533864543,81.28185014876927,42.64827586206894,-1.0891089108910705,87.65862849209857,63.50693545041929,60.59611663240622,614.555359062997,34.29446262389908,40.62632978723404,64.06374979161212,37.3714747738234,46.631233889636256,37.72307479133801,172.8384763230091,51.64876422153922,0.8,39,31.443334301378897,50.0,35.98240918915452,1.280600662566716,64.0,26.482213438735172,84.0,1498.3022686596348,62.0,387.75,165.79999999999998,65.0,417.550532485625,16,333.5690848024865,91,40.0,51.0,93.0,33.0,120.0,53.0,106.0,2.7,0.8545833333333334,52,1.77,-1.07,-3.19,43,-2.371,45
50,BYU,Big 12,35.92611682321892,2024,65.397134224501,288,18,24,7,7,13,1,113,14,100.0,578,22,2956,378,215,22,20,66,561,24420,100.0,235,18,453,21,2100,20,63,57,153,5056,21,34.80487804878048,50.96862320800649,74.16919705744249,407.0,#003da5,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/252.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/252.png']",-0.1215,48.0135,9.307,32,12,42,70.631,67.062,58.08,13,11,2,10,8,2,63.879327760003235,60.9040235617577,52.6141835329899,73.7320798912564,54.5253855826696,53.15480612093296,58.97588418263506,50.091638795986626,60.38150217222842,66.66898023389066,47.571374584066874,41.204859198681646,53.88873207750362,48.95914396887159,24.78137651821865,68.3,73.4,6.854284929500091,66.1951219512195,52.23857202767877,50.96862320800649,47.42758620689655,5.643564356435661,47.571374584066874,63.879327760003235,52.6141835329899,417.51015293835366,41.20485919868164,70.37898936170212,54.5253855826696,66.66898023389066,60.904023561757676,73.7320798912564,192.724009586659,62.053996760427914,7.6,18,30.61520350410425,51.0,27.939498969636695,1.3436798986846026,72.0,44.42828282828284,3.0,2024.3778655366068,14.0,373.0,167.8,60.0,379.6801057321692,42,377.7644603720201,58,78.0,49.0,57.0,59.0,39.0,27.0,30.0,2.3,0.844,43,4.6,1.89,-0.19,11,0.707,9
51,UCF,Big 12,55.39241884314265,2024,65.397134224501,283,15,28,8,2,12,1,231,11,1.0,385,23,2396,310,181,9,14,78,653,20394,1.0,189,19,516,33,2977,22,83,64,154,5373,19,73.4390243902439,62.510143359480665,40.962591954922516,339.9,#ba9b37,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2116.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2116.png']",-0.06725,7.39325,5.283,43,89,45,50.721,60.369,32.002,12,4,8,9,2,7,78.58833215887276,75.3490312817016,43.92054211773092,51.335153889240814,58.16628249659216,50.33655067310133,29.302314243592456,26.075585284280947,29.234049876751584,61.709221262121154,48.36361771944219,18.71208851249827,42.34649300506126,35.66926070038912,35.068825910931196,69.4,72.3,6.854284929500091,27.560975609756095,17.415233801635566,62.510143359480665,39.91724137931029,3.465346534653463,48.36361771944219,78.58833215887276,43.92054211773092,594.4765349376603,18.71208851249827,58.267287234042556,58.16628249659216,61.70922126212115,75.3490312817016,51.33515388924082,185.3777340820107,61.51142720104323,5.1,51,30.218642758043657,52.0,39.26300939075087,1.0984453744141083,47.0,29.58649885583523,64.0,1472.678272693257,66.0,380.1,141.0,109.0,344.34690010972093,68,297.48395601752554,117,48.0,20.0,34.0,85.0,100.0,113.0,66.0,2.1,0.9192727272727272,92,-1.5,-4.1,-6.15,97,-5.321,99
52,California,ACC,55.41001430742297,2024,64.54802503312257,269,12,27,4,5,13,1,111,7,34.0,409,17,3362,464,302,17,16,96,776,23858,1.0,109,20,438,17,1589,34,76,72,194,4951,11,27.560975609756095,50.5937246416013,26.81530755986853,397.63,#031522,#ffc423,"['http://a.espncdn.com/i/teamlogos/ncaa/500/25.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/25.png']",-0.073,29.691999999999997,4.302,51,68,66,64.264,45.477,58.117,13,6,7,8,2,6,51.57882065173939,66.5336396016435,54.20124709147166,51.995748161496465,47.48576688168557,36.26835496914234,75.1758196435243,15.295652173913027,60.521246474650795,61.74843181782541,20.943202533953155,63.12811676781078,65.4821430695979,31.913424124513625,46.69230769230771,70.4,70.8,6.777093184829324,73.4390243902439,47.375760117425045,50.5937246416013,33.08965517241373,0.49504950495051503,20.943202533953155,51.57882065173939,54.20124709147166,594.6364937038452,63.128116767810795,42.07446808510638,47.48576688168557,61.748431817825406,66.5336396016435,51.995748161496465,163.9408132481113,55.590609034310326,-2.3,64,30.14977311853482,53.0,46.79293271227661,1.304998950142609,67.0,29.908823529411755,62.0,1072.8303206903065,108.0,382.37,158.0,84.0,317.56663589603005,89,365.91514268964767,70,47.0,84.0,48.0,54.0,98.0,11.0,102.0,2.1,0.8561666666666666,54,-0.75,-3.37,-5.27,82,-4.567,87
53,Syracuse,ACC,49.37784926552267,2024,64.54802503312257,338,20,30,3,5,13,1,102,12,1.0,402,20,4810,598,393,11,34,92,769,25793,1.0,166,16,394,22,1285,27,70,94,191,6095,15,51.70731707317073,82.99567216662159,61.26154327750821,429.88,#ff6500,#000e54,"['http://a.espncdn.com/i/teamlogos/ncaa/500/183.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/183.png']",0.38,230.003,3.99,53,27,72,44.673,72.144,32.891,13,10,3,8,5,3,80.30096587341555,46.76661883627196,52.06049985763582,54.588802500027754,63.409647985617006,59.25196850393698,55.16041467265335,21.05181898846493,63.54450367399836,38.603558801709056,67.63333273888078,21.786914355962267,49.96924571553882,25.942607003891055,20.77327935222675,71.0,73.5,6.777093184829324,49.292682926829265,64.11275948836234,82.99567216662159,28.993103448275832,5.841584158415856,67.63333273888078,80.30096587341555,52.06049985763582,539.7986296865697,21.78691435596228,42.996010638297875,63.409647985617006,38.603558801709056,46.76661883627195,54.588802500027775,179.70860966158023,55.9550156424462,3.1,42,29.851481722615222,54.0,47.05629864587057,1.4246053207777027,74.0,32.975,35.0,2088.2552795240726,11.0,350.12,163.2,70.0,403.7594366360305,25,267.11549650866107,124,64.0,18.0,92.0,65.0,93.0,53.0,100.0,1.9,0.8390833333333334,41,3.93,1.04,-1.1,22,-0.267,21
