,team,conference,avg_talent,season,sp_conf_rating,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,sacks,sacksOpponent,tacklesForLoss,tacklesForLossOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Defense_ppa,Defense_havoc_total,Offense_successRate,Defense_successRate,Offense_powerSuccess,Defense_powerSuccess,Offense_stuffRate,Defense_stuffRate,Offense_pointsPerOpportunity,Defense_pointsPerOpportunity,Offense_fieldPosition_averagePredictedPoints,Defense_fieldPosition_averagePredictedPoints,Offense_fieldPosition_averageStart,Defense_fieldPosition_averageStart,offense_drive_quality,defense_drive_quality,avg_opp_offense_drive_quality_pct,avg_opp_defense_drive_quality_pct,adj_offense_drive_quality,adj_defense_drive_quality,elo_x,avg_opp_offense_ppa,avg_opp_defense_ppa,avg_opp_offense_ppo,avg_opp_defense_ppo,adj_offense_ppa,adj_defense_ppa,adj_offense_ppo,adj_defense_ppo,avg_opp_offense_sr,avg_opp_defense_sr,adj_offense_sr,adj_defense_sr,last_week,unweighted_power,power_rating,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,defensive_total,offensive_rank,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving,elo_y
119,Arkansas State,Sun Belt,550.6466666666666,2025,-9.378571428571428,68.0,69.0,2.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,18.0,40.0,3.0,3.0,1.0,0.0,232.0,7.0,7.0,1.0,699.0,846.0,101.0,90.0,67.0,60.0,3.0,3.0,4.0,7.0,23.0,19.0,216.0,176.0,6150.0,4650.0,0.0,0.0,46.0,7.0,4.0,2.0,118.0,96.0,4.0,7.0,460.0,600.0,5.0,7.0,12.0,21.0,22.0,16.0,46.0,31.0,1159.0,1446.0,4.0,4.0,0.0,0.4783,0.3333,102.5,#e81018,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2032.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2032.png']",-9.372,106,100,29,19.45,49.37,75.651,3,1,2,0,0,0,1.2558807227669986,1.3655065711881251,0.07063131823548051,0.4025937742163668,0.136,0.4107142857142857,0.518324607329843,0.5714285714285714,1.0,0.24561403508771928,0.14736842105263157,3.6470588235294117,4.611111111111111,1.434,-0.908,69.1,77.3,40.6,23.5,46.8,13.7,26.9,-23.3,1257,0.40615021226500647,0.07553489568868024,4.8441558441558445,3.4642857142857144,-0.004903577453199734,-0.0035564380486396985,0.18277310924369727,-0.23304473304473383,0.5062299111363207,0.39421805383191255,0.016496231882373147,0.012094696193522325,-1,-11.2,-12.5,2.649342622403601,53.8,71.88744996468094,58.373860182370834,49.8888888888889,7.687861271676297,51.34243289548829,37.70972458750943,40.69982213882277,479.37194267904397,34.65811965811966,43.75747508305648,23.117538301846025,12.046261454884274,19.882006260163337,41.687955387718624,0.45058957516964954,120.0,52.84285714285715,16.0,45.61566666666666,67.0,77.5,33.2,86.0,-0.8719963351242824,3.6105159500299773,79,125,86.0,93.0,133.0,65.0,104.0,66.0,118.0,11.302,98,-0.18,-1.32,-1.96,113,-1.735,114,1257
120,New Mexico,Mountain West,406.24666666666667,2025,-7.95,63.0,56.0,5.0,0.0,10.0,3.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,11.0,0.0,3.0,2.0,0.0,0.0,140.0,116.0,8.0,6.0,524.0,733.0,86.0,104.0,57.0,71.0,2.0,3.0,4.0,3.0,7.0,30.0,47.0,280.0,5949.0,4851.0,0.0,0.0,0.0,16.0,5.0,4.0,112.0,85.0,7.0,4.0,566.0,431.0,2.0,5.0,8.0,13.0,15.0,17.0,37.0,39.0,1090.0,1164.0,6.0,3.0,-3.0,0.4054,0.5,99.15,#BA0C2F,#a7a8aa,"['http://a.espncdn.com/i/teamlogos/ncaa/500/167.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/167.png']",-4.774,85,43,21,46.286,51.925,51.557,3,2,1,0,0,0,1.081337372829198,1.0297505311283848,0.13961835295540515,0.14191134718172532,0.113,0.4200913242009132,0.4507042253521127,0.7777777777777778,0.9545454545454546,0.1,0.16666666666666666,4.222222222222222,2.7058823529411766,1.58,-1.159,67.9,73.8,38.7,20.0,38.1,21.9,16.8,-18.1,1408,0.24576534708011544,0.19313504283722466,4.053846153846154,4.7,-0.05351668988181951,-0.10385399989839011,-0.47777777777777786,-1.347963800904977,0.45265512265512264,0.4654292751583392,-0.04533795095742599,-0.0019508973030099575,1,-9.7,-13.2,3.052491143438607,34.0,67.9829291264422,46.18693009118542,57.22222222222217,3.6416184971098318,61.403883495145635,40.67648798927026,21.87883640643618,315.38387122553615,66.90045248868778,99.3421926910299,32.487021633870725,51.44024450802809,38.002933218701784,81.39631400293835,0.149024741872071,14.0,23.39999999999999,99.0,47.104000000000006,52.0,80.85,26.0,114.0,0.04653942547874479,-0.14546915674133248,67,67,127.0,87.0,109.0,122.0,13.0,112.0,2.0,11.244,90,0.24,-0.22,-0.9,53,-0.36,51,1408
121,Eastern Michigan,Mid-American,486.23333333333335,2025,-15.223076923076922,61.0,75.0,3.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,173.0,43.0,7.0,4.0,767.0,702.0,106.0,72.0,66.0,45.0,0.0,1.0,4.0,6.0,13.0,16.0,95.0,132.0,4873.0,5927.0,0.0,0.0,0.0,61.0,0.0,4.0,88.0,129.0,4.0,11.0,396.0,876.0,1.0,4.0,12.0,14.0,15.0,23.0,41.0,38.0,1163.0,1578.0,1.0,0.0,-1.0,0.3659,0.4286,81.22,#00331b,#f0f0f0,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2199.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2199.png']",-15.395,123,126,63,5.544,34.639,71.046,3,0,3,0,0,0,1.2599043002055976,1.3840063878849604,0.22759424625129726,0.4495833310326577,0.108,0.42272727272727273,0.5125,0.5882352941176471,0.6521739130434783,0.1875,0.20666666666666667,3.8947368421052633,5.428571428571429,0.99,-1.469,75.1,68.1,28.1,55.9,34.7,27.8,0.3,21.2,1220,0.2684962468603274,0.2392500662142199,4.62155388471178,4.248366013071895,-0.011655819962922642,0.18108708417233027,-0.35362917096663216,0.807017543859649,0.47273809523809524,0.42122856423289146,0.0014987084943812734,0.03976190476190472,-1,-12.5,-13.3,1.0,47.199999999999996,47.08500117730162,39.58358662613982,13.222222222222229,-2.947976878612721,55.675114971895766,41.510465116279065,41.13368394789204,406.22084635476915,20.82417582417581,83.55481727574751,44.43547932889,4.94526187484847,21.442885996409345,39.500065169621394,0.23386293650974438,54.0,,,39.30433333333333,115.0,98.78,12.799999999999999,134.0,-0.08812280340546244,6.175800515267526,70,135,114.0,83.0,132.0,62.0,110.0,84.0,17.0,11.539,128,-1.75,-2.83,-2.99,135,-2.908,135,1220
122,Nevada,Mountain West,494.74333333333334,2025,-7.95,52.0,63.0,4.0,4.0,7.0,7.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,50.0,41.0,5.0,2.0,0.0,0.0,106.0,88.0,5.0,2.0,435.0,775.0,67.0,99.0,37.0,70.0,2.0,5.0,2.0,3.0,14.0,21.0,131.0,166.0,5276.0,5524.0,0.0,0.0,53.0,9.0,5.0,4.0,113.0,107.0,1.0,6.0,551.0,386.0,8.0,6.0,19.0,22.0,11.0,15.0,36.0,42.0,986.0,1161.0,7.0,2.0,-5.0,0.3056,0.5714,87.93,#002d62,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2440.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2440.png']",-14.948,122,114,18,42.807,13.675,58.909,3,1,2,0,0,0,1.257663347632888,1.0465135289313785,0.02181802994389252,0.18343996262523599,0.133,0.37777777777777777,0.458128078817734,0.7272727272727273,0.7142857142857143,0.2523364485981308,0.14432989690721648,1.9333333333333333,3.944444444444444,1.298,-1.232,71.7,72.5,20.6,26.5,24.2,7.5,13.1,2.3,1278,0.15143471259099076,0.07044483079874006,3.4025974025974026,2.508403361344538,-0.04862680085484754,0.03200525003424523,-0.5750700280112044,0.5418470418470416,0.4470222434824205,0.36566265060240966,0.012115127175368112,0.011105835335313508,-1,-14.7,-13.4,3.052491143438607,20.799999999999997,54.90569813986343,29.50303951367781,33.99999999999996,2.138728323699425,21.363883495145632,27.2890756302521,40.89204233614943,415.8852403164683,45.94017094017094,71.71428571428572,16.48795503469832,45.164495154256784,36.013487101025014,79.41382955348814,0.3149907409561239,90.0,32.599999999999994,64.0,43.794,87.0,92.07,44.2,34.0,-3.591026562141972,1.5624956782097397,125,101,110.0,112.0,114.0,64.0,17.0,127.0,52.0,11.013,78,-0.97,-1.04,-1.56,101,-1.079,100,1278
123,Sam Houston,Conference USA,520.97,2025,-13.358333333333333,53.0,70.0,3.0,4.0,10.0,5.0,0.0,3.0,3.0,0.0,3.0,1.0,2.0,66.0,99.0,3.0,2.0,0.0,0.0,140.0,163.0,7.0,7.0,555.0,944.0,93.0,117.0,56.0,79.0,2.0,3.0,2.0,8.0,21.0,16.0,204.0,182.0,5069.0,5731.0,0.0,0.0,27.0,1.0,4.0,2.0,97.0,102.0,4.0,4.0,407.0,383.0,6.0,9.0,15.0,22.0,5.0,22.0,37.0,45.0,962.0,1327.0,3.0,5.0,2.0,0.1351,0.3,84.48,#fe5000,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2534.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2534.png']",-15.763,124,126,102,32.343,15.578,47.121,3,0,3,1,0,1,1.2490207777601334,1.2365263838222254,0.04113839801638416,0.15948496575363058,0.161,0.36597938144329895,0.44495412844036697,0.6666666666666666,0.6923076923076923,0.23255813953488372,0.17708333333333334,3.142857142857143,4.380952380952381,1.189,-1.353,72.6,70.6,0.0,38.9,23.3,19.3,-19.3,15.6,1337,0.18766413401048657,0.1175841144358973,4.332570556826849,3.268623481781377,-0.07644571641951314,-0.028179168256855985,-0.12576633892423406,0.04838182412553227,0.4446418504093803,0.38511044488284973,-0.01913106343955079,0.00031227803098665685,0,-12.9,-13.6,1.526238034220246,67.0,50.884624440781735,1.0,28.500000000000014,-0.05780346820809257,42.52233009708738,23.556228581099177,39.960115199857896,445.6695927217361,38.55311355311354,47.70431893687708,19.111953404228334,48.78454254883138,39.54384563437814,56.9418627582967,0.45773820635632195,121.0,24.75,96.0,35.510999999999996,132.0,95.52,48.6,23.0,-3.19304229156259,2.3504081677959148,119,114,99.0,117.0,106.0,69.0,67.0,32.0,114.0,11.344,106,-2.51,-2.98,-3.0,136,-2.992,136,1337
124,Coastal Carolina,Sun Belt,561.3933333333333,2025,-9.378571428571428,58.0,62.0,2.0,3.0,4.0,7.0,4.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,45.0,6.0,2.0,0.0,1.0,44.0,132.0,2.0,3.0,474.0,638.0,103.0,95.0,55.0,60.0,2.0,6.0,0.0,4.0,22.0,23.0,195.0,165.0,5287.0,5513.0,0.0,0.0,18.0,89.0,4.0,9.0,106.0,117.0,2.0,6.0,410.0,479.0,2.0,7.0,12.0,18.0,13.0,18.0,42.0,45.0,884.0,1117.0,10.0,2.0,-8.0,0.3095,0.5,88.12,#007073,#876447,"['http://a.espncdn.com/i/teamlogos/ncaa/500/324.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/324.png']",-17.621,127,115,75,46.775,6.136,43.128,3,1,2,0,0,0,1.1173040276537292,1.1362957226343982,-0.0009383657687621949,0.1598989300174029,0.138,0.36585365853658536,0.44285714285714284,0.8,0.6666666666666666,0.20202020202020202,0.1391304347826087,1.6666666666666667,3.4285714285714284,1.18,-1.657,73.4,67.2,0.0,33.3,29.7,-11.8,11.8,3.6,1172,0.32219153548611656,0.05308505023164922,4.140833333333333,3.3383838383838382,-0.05402341600041142,-0.16229260546871366,-1.6717171717171715,-0.7122619047619048,0.47704831932773106,0.3426036921601534,0.023249966376431952,-0.034191176470588225,-1,-12.8,-13.6,2.649342622403601,1.0,55.12714857546503,30.155015197568392,23.611111111111043,-3.988439306358373,16.699029126213592,23.516451617515983,25.757115914279936,491.576410416027,54.67032967032967,50.66445182724252,13.397292112421761,48.72198481765956,40.10579635804052,68.79569281293601,0.3966829893952177,112.0,20.299999999999997,107.0,42.468333333333334,96.0,91.88,34.4,79.0,-4.831629243727563,1.2440968120272875,134,95,82.0,118.0,104.0,112.0,36.0,135.0,109.0,11.294,96,-0.62,-1.85,-1.99,120,-1.939,121,1172
125,Delaware,Conference USA,238.14,2025,-13.358333333333333,73.0,69.0,6.0,4.0,8.0,5.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,45.0,2.0,1.0,2.0,0.0,0.0,151.0,68.0,5.0,3.0,849.0,762.0,114.0,95.0,72.0,63.0,2.0,1.0,5.0,5.0,15.0,24.0,146.0,216.0,5255.0,5545.0,0.0,0.0,13.0,9.0,2.0,2.0,100.0,109.0,6.0,6.0,469.0,510.0,8.0,9.0,21.0,17.0,16.0,17.0,38.0,43.0,1318.0,1272.0,3.0,2.0,-1.0,0.4211,0.75,87.58,#033594,#e8ce31,"['http://a.espncdn.com/i/teamlogos/ncaa/500/48.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/48.png']",-13.42,117,64,87,16.94,50.733,28.811,3,2,1,0,0,0,1.3703210036702458,1.3875135217369923,0.31529610094484634,0.2669108977008639,0.173,0.47596153846153844,0.4619289340101523,0.7857142857142857,0.6923076923076923,0.14444444444444443,0.23232323232323232,4.0,4.235294117647059,1.056,-1.052,75.2,74.7,43.8,30.3,21.1,31.5,12.3,9.2,1454,0.30422333108075933,0.17231537028310479,5.050438596491228,3.3125,0.14298073066174155,-0.03731243337989543,0.6875,-0.8151444788441689,0.43470681054667615,0.4410377358490566,0.03492380261248185,0.027222123463476133,1,-14.1,-14.7,1.526238034220246,47.199999999999996,54.497763126913114,48.811550151975695,12.611111111111057,4.682080924855498,57.51650485436893,58.3530398295275,53.03990209522256,124.47328905694658,41.018099547511305,66.78073089700996,56.34671843454086,32.55047801775689,34.99493297122912,39.085292203263805,1.1729424128352945,134.0,36.2,51.0,48.404333333333334,43.0,92.42,29.400000000000002,103.0,1.246176169523306,2.6034100403722285,42,118,135.0,46.0,115.0,26.0,111.0,84.0,65.0,11.576,132,-0.19,-0.95,-1.0,87,-0.98,88,1454
126,Akron,Mid-American,506.6833333333334,2025,-15.223076923076922,47.0,76.0,4.0,2.0,8.0,7.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,44.0,18.0,1.0,2.0,0.0,1.0,237.0,222.0,11.0,8.0,483.0,1095.0,96.0,121.0,44.0,81.0,2.0,1.0,2.0,7.0,11.0,17.0,83.0,140.0,5192.0,5608.0,0.0,0.0,8.0,117.0,1.0,8.0,107.0,103.0,1.0,6.0,361.0,483.0,2.0,8.0,13.0,11.0,10.0,20.0,45.0,42.0,844.0,1578.0,1.0,2.0,2.0,0.2222,0.5,86.53,#00285e,#84754e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2006.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2006.png']",-20.309,134,126,45,44.58,10.947,33.296,3,0,3,0,0,0,1.183095156645813,1.2662126091086698,-0.059399847521030474,0.18918806732779658,0.187,0.3197969543147208,0.45145631067961167,0.6,0.5,0.17582417582417584,0.1956521739130435,1.2,2.8260869565217392,1.232,-1.558,72.6,68.3,12.8,-16.2,12.2,17.0,-4.2,-28.4,1060,0.2536489328458836,0.12766634612146857,3.6003238866396763,2.589668615984406,-0.18706619364249905,-0.064460865518087,-1.3896686159844058,-0.774236930117937,0.49706570043820936,0.4266417209330244,-0.10684476661830355,-0.045609389758597685,-1,-15.9,-17.1,1.0,67.0,53.27395808806216,15.560790273556233,28.500000000000014,-2.7167630057803507,8.535533980582521,8.944756653694427,32.85136442342608,429.4449188009204,64.86622073578596,87.5016611295681,5.457338162130531,44.29584918599488,37.80138920360459,53.431006246537144,0.19327274899828695,33.0,25.24545454545455,95.0,41.065333333333335,107.0,93.47,21.0,123.0,-5.133906560771051,-1.3638004948542146,135,42,103.0,133.0,110.0,91.0,75.0,32.0,11.0,11.455,119,-1.9,-2.36,-2.94,131,-2.529,129,1060
127,Massachusetts,Mid-American,546.65,2025,-15.223076923076922,47.0,71.0,1.0,2.0,5.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,23.0,0.0,2.0,2.0,0.0,0.0,57.0,238.0,1.0,10.0,549.0,828.0,94.0,105.0,58.0,65.0,2.0,2.0,0.0,12.0,15.0,10.0,135.0,89.0,5415.0,5385.0,0.0,1.0,39.0,206.0,4.0,5.0,84.0,102.0,4.0,2.0,230.0,473.0,4.0,9.0,8.0,25.0,10.0,23.0,36.0,42.0,779.0,1301.0,3.0,2.0,-1.0,0.2778,0.2,90.25,#971B2F,#B1B3B3,"['http://a.espncdn.com/i/teamlogos/ncaa/500/113.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/113.png']",-24.311,136,126,76,6.844,8.04,61.83,3,0,3,0,0,0,1.0904102965049352,1.233184995572483,0.029656541969254498,0.23663393560464346,0.088,0.391304347826087,0.44298245614035087,0.6363636363636364,0.75,0.27472527472527475,0.1346153846153846,2.7272727272727275,4.238095238095238,1.138,-1.449,72.9,71.0,-3.2,34.4,18.2,-6.0,2.8,16.2,1058,0.2470727825077182,0.040962061080552926,5.1797385620915035,3.8365384615384617,-0.011305519111298429,-0.010438846903074728,-1.1092657342657342,-0.9416433239962654,0.4606919931123547,0.3677559000139645,0.023548447812122453,-0.017709536972003836,-1,-12.9,-17.1,1.0,47.199999999999996,57.60972451141983,24.855623100303955,26.6666666666666,0.404624277456648,35.252427184466015,31.5686925933164,22.85716853488985,474.8331223264872,40.97069597069597,70.39867109634551,17.552543592065213,37.125892422505714,40.072214872909385,57.33703373681385,0.28431041065238977,76.0,64.85,3.0,36.861333333333334,125.0,89.75,19.200000000000003,125.0,-3.782592331417307,2.5751925619263156,128,117,89.0,102.0,105.0,118.0,63.0,84.0,55.0,11.339,105,-1.99,-2.81,-2.99,134,-2.892,134,1058
128,Western Michigan,Mid-American,494.4533333333334,2025,-15.223076923076922,40.0,63.0,1.0,1.0,6.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,32.0,0.0,1.0,1.0,0.0,0.0,182.0,89.0,9.0,4.0,366.0,575.0,71.0,83.0,36.0,52.0,1.0,1.0,1.0,5.0,20.0,19.0,165.0,162.0,5299.0,5501.0,0.0,0.0,6.0,39.0,5.0,3.0,115.0,111.0,2.0,7.0,358.0,525.0,9.0,8.0,19.0,25.0,16.0,17.0,46.0,39.0,724.0,1100.0,1.0,2.0,1.0,0.3478,0.1667,88.32,#532e1f,#8b7f79,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2711.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2711.png']",-12.553,115,126,22,44.611,20.673,67.844,3,0,3,0,0,0,1.2438446418111102,1.1055672679418713,-0.0922190043146949,0.2100734832302603,0.137,0.2946859903381642,0.4858490566037736,0.5833333333333334,0.7692307692307693,0.23387096774193547,0.2,1.3076923076923077,4.894736842105263,1.21,-1.508,73.5,69.2,-9.4,18.2,45.9,2.0,-11.4,-27.7,1246,0.31286936730888465,0.027613408035572686,5.4650189786059356,2.358080808080808,-0.11983241235026759,-0.10279588407862436,-1.0503885003885005,-0.5702821365006727,0.4868892978487933,0.35315664727429436,-0.05847065693613013,-0.001040241245019724,-1,-21.1,-18.0,1.0,60.4,55.36025429715092,36.55775075987842,22.99999999999997,-1.6763005780346703,10.419417475728153,1.0,39.401973163050556,415.5559013918041,29.858299595141702,60.53156146179402,1.0,41.139672801269946,28.584812506351398,72.42980911477612,0.39705849308690444,113.0,17.12222222222222,113.0,36.251999999999995,127.0,91.68,35.8,68.0,-6.165347060335946,2.222429067442154,136,112,111.0,136.0,124.0,70.0,30.0,52.0,80.0,11.387,109,-0.69,-2.52,-2.98,132,-2.741,131,1246
129,New Mexico State,Conference USA,384.03,2025,-13.358333333333333,50.0,69.0,1.0,2.0,1.0,6.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,21.0,28.0,3.0,4.0,0.0,0.0,70.0,41.0,4.0,3.0,760.0,643.0,109.0,93.0,59.0,58.0,4.0,3.0,5.0,3.0,23.0,28.0,220.0,240.0,5010.0,5758.0,0.0,0.0,15.0,62.0,5.0,6.0,74.0,135.0,1.0,4.0,145.0,563.0,5.0,5.0,19.0,20.0,15.0,23.0,44.0,52.0,905.0,1206.0,5.0,4.0,-1.0,0.3409,1.0,83.5,#891216,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/166.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/166.png']",-20.054,133,94,124,38.355,12.18,50.637,3,2,1,1,0,1,1.4434970204422777,1.2699938768035781,0.0472126708763171,0.0965310240271783,0.144,0.33181818181818185,0.38132295719844356,0.7777777777777778,0.6923076923076923,0.4069767441860465,0.2348993288590604,3.1333333333333333,3.0,1.246,-1.151,72.6,73.3,-7.9,13.5,14.3,7.1,-15.0,-0.8,1165,0.1414447590415445,0.0302660663302193,3.7242647058823533,2.738095238095238,0.0169466045460978,-0.0449137350143662,0.39523809523809517,-0.7242647058823533,0.42033023735810116,0.3895187704711514,-0.057700588652969564,-0.0390072801596576,-1,-18.4,-18.2,1.526238034220246,47.199999999999996,49.742406404520835,35.40425531914893,28.500000000000014,3.063583815028906,42.355728155339804,12.748104358022289,60.93046205130271,290.1534811923499,61.92307692307692,42.44186046511628,19.93693158377131,58.29805882881792,56.59574289726089,52.98381270201343,0.7582194054537522,131.0,21.200000000000003,104.0,51.242333333333335,31.0,96.5,31.4,93.0,-3.483171230914422,-0.5116244048074527,123,58,128.0,129.0,60.0,13.0,79.0,84.0,121.0,11.409,112,-0.86,-0.99,-1.0,93,-0.998,95,1165
130,Ball State,Mid-American,454.32,2025,-15.223076923076922,40.0,72.0,2.0,4.0,3.0,5.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,-3.0,1.0,0.0,0.0,0.0,171.0,162.0,9.0,8.0,263.0,870.0,47.0,107.0,29.0,71.0,0.0,1.0,2.0,6.0,16.0,17.0,131.0,152.0,5150.0,5650.0,0.0,1.0,-1.0,69.0,3.0,8.0,105.0,98.0,3.0,6.0,421.0,449.0,10.0,11.0,22.0,26.0,12.0,18.0,37.0,40.0,684.0,1319.0,3.0,1.0,-2.0,0.3243,0.6667,85.83,#DA0000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2050.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2050.png']",-18.708,132,105,39,17.292,40.28,14.464,3,1,2,0,0,0,1.3341858209508184,1.2441309742998405,0.035379872294476505,0.31324688423619107,0.198,0.32679738562091504,0.504950495049505,0.8571428571428571,0.7857142857142857,0.24468085106382978,0.25,3.0,3.6,0.988,-1.324,75.6,71.5,-16.1,36.4,44.6,12.3,-28.4,-8.2,1070,0.26118926497764694,0.14112761914750793,4.6019736842105265,3.346153846153846,-0.10574774685303143,0.05205761925854413,-0.3461538461538458,-1.0019736842105265,0.5213819095477387,0.36322188449848025,-0.036424498877565215,-0.01643141449823371,0,-17.5,-18.4,1.0,40.599999999999994,52.45808806216152,32.629179331306986,10.166666666666671,0.9826589595375737,40.02330097087379,11.159594891308103,49.14345024734705,369.97842262217716,51.76923076923076,71.71428571428572,18.329858464396597,25.548245112810008,23.46600423058463,56.04250200293009,0.35407470271253494,99.0,14.566666666666677,120.0,45.187,72.0,94.17,39.2,52.0,-4.020778659415441,2.653149367991788,130,119,118.0,130.0,129.0,36.0,71.0,99.0,52.0,11.319,101,-0.58,-1.29,-1.93,112,-1.464,109,1070
131,UL Monroe,Sun Belt,379.66333333333336,2025,-9.378571428571428,31.0,36.0,2.0,2.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,22.0,2.0,1.0,0.0,0.0,33.0,55.0,5.0,7.0,178.0,421.0,44.0,53.0,24.0,41.0,1.0,2.0,2.0,7.0,9.0,11.0,86.0,113.0,3395.0,3805.0,0.0,0.0,28.0,45.0,3.0,2.0,75.0,63.0,2.0,3.0,404.0,293.0,3.0,2.0,7.0,20.0,11.0,11.0,26.0,24.0,582.0,714.0,4.0,1.0,-3.0,0.4231,0.6667,56.58,#231F20,#b18445,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2433.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2433.png']",-17.729,128,97,4,27.263,18.571,13.109,2,1,1,0,0,0,1.4039036484012308,1.268545783382365,0.14791696718990716,0.3863185596190425,0.086,0.3644067796610169,0.46551724137931033,0.8571428571428571,0.6666666666666666,0.2222222222222222,0.03333333333333333,3.875,6.6,1.262,-1.774,72.0,64.4,4.3,38.1,63.3,9.4,-5.1,-25.2,1116,0.4438375033574074,0.11074938629831053,5.2631578947368425,4.428571428571429,0.03716758089159662,-0.057518943738364914,-0.5535714285714288,1.3368421052631572,0.49222797927461137,0.36363636363636365,0.0007704160246532754,-0.02671073789530104,0,-19.7,-18.7,2.649342622403601,34.0,18.366376265599243,49.14589665653496,32.16666666666664,-7.225433526011557,55.32985436893203,23.05867944339738,56.66111411826962,285.1944697979802,1.0,86.51495016611295,33.61409903420741,14.50575032540975,34.033337460533645,53.1550722059903,0.3015486242104161,84.0,8.333333333333343,126.0,45.855000000000004,65.0,63.42,17.0,129.0,-1.6203763554033515,5.942958722325561,96,134,130.0,119.0,120.0,22.0,78.0,112.0,13.0,11.079,83,0.0,-0.02,-0.39,46,-0.041,44,1116
