,team,conference,season,sp_conf_rating,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownConversions,thirdDowns,totalYards,turnovers,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,qb_average_ppa,qb_total_ppa,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_success_rate,Defense_success_rate,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Offense_power_success,Offense_stuff_rate,Defense_power_success,Defense_stuff_rate,Defense_ppa,Offense_points_per_opportunity,Defense_points_per_opportunity,Defense_havoc_total,Offense_field_position_average_predicted_points,Defense_field_position_average_predicted_points,Offense_field_position_average_start,Defense_field_position_average_start,avg_talent,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,adjusted_metric,average_metric,in_house_pr,ranking,power_ranking,calculated_rank,combined_rank,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,offensive_rank,defensive_total,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,power_rating,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving
78,Toledo,Mid-American,2013,11.449296546683719,274.0,8.0,16.0,6.0,12.0,12.0,0.0,45.0,10.0,1.0,875.0,48.0,2481.0,361.0,213.0,8.0,19.0,69.0,609.0,20976.0,1.0,100.0,11.0,482.0,26.0,2887.0,64.0,152.0,5368.0,16.0,48.25,56.99508670520231,46.00441826215022,349.6,#0a2240,#ffcd00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2649.png']",0.11,4.064,1.326,65.0,63.0,80.0,44.255,57.977,65.512,12.0,7.0,5.0,8.0,5.0,3.0,75.63439363817096,51.86362951661806,8.765758418927646,74.37361019510053,46.2361927588693,73.94736842105263,11.878783559154954,34.66,43.82533936651584,48.6401005766693,68.12688316036156,22.12,25.49081761006289,83.7644882860666,12.806345733041582,68.8,73.5,43.66693768128681,1.9499360496985196,52.75,23.80318435754191,56.99508670520231,79.83333333333333,7.435897435897445,68.12688316036156,75.63439363817096,8.765758418927646,487.88125164806195,22.120000000000005,58.91751269035533,46.2361927588693,48.64010057666929,51.863629516618055,74.37361019510053,182.0210367574615,50.91894751739263,-4.1,60.0,39.01144300767426,79.0,96.58763361913364,1.2482545659272604,74.0,32.02007575757576,47.0,1519.1725656283606,56.0,370.4,112.0,44.0,368.35386824260365,89,288.2890253879453,119,75.0,14.0,114.0,120.0,90.0,38.0,67.0,-3.5,0.9775454545454546,112,-0.21,-2.37,-3.82,55,-3.025,56
79,NC State,ACC,2013,83.74075330844927,249.0,14.0,31.0,6.0,9.0,12.0,1.0,146.0,15.0,1.0,835.0,44.0,2890.0,426.0,249.0,12.0,14.0,69.0,520.0,22758.0,40.6,275.0,22.0,519.0,14.0,1952.0,82.0,215.0,4842.0,21.0,57.25,45.63583815028903,38.16347569955817,379.3,#cc0000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/152.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/152.png']",-0.11974999999999998,19.67625,-5.467,88.0,104.0,64.0,41.233,24.645,47.676,12.0,3.0,9.0,8.0,0.0,8.0,41.443056264184804,64.95385858987997,39.60387504548348,72.61850733443889,33.08852512521305,58.419999999999995,27.57369517977314,28.97826086956522,26.365544041450775,64.13078390719916,89.07766990291263,37.44487804878049,46.97555847568988,56.29839704069052,49.741794310722085,71.6,68.8,51.91730025490024,8.52188666440448,43.75,40.22944134078213,45.63583815028903,54.166666666666714,-0.5982905982905891,89.07766990291263,41.443056264184804,39.60387504548348,562.8845477718203,37.44487804878048,70.09898477157361,33.08852512521305,64.13078390719915,64.95385858987999,72.6185073344389,183.8500592159336,52.63976771106656,-3.2,70.0,38.67706474714511,80.0,120.99084577555212,0.9238128885548931,45.0,28.67727272727273,71.0,1251.236228827387,88.0,340.7,114.0,41.0,345.50521855825764,103,344.2336271020366,64,59.0,93.0,67.0,67.0,97.0,61.0,38.0,-3.7,0.8825454545454545,67,-2.96,-5.18,-6.82,83,-5.819,82
80,Buffalo,Mid-American,2013,11.449296546683719,276.0,8.0,17.0,7.0,15.0,13.0,3.0,222.0,8.0,34.0,1036.0,48.0,2955.0,427.0,243.0,15.0,25.0,77.0,798.0,24520.0,1.0,60.0,10.0,538.0,21.0,2176.0,81.0,203.0,5131.0,15.0,23.5,50.67167630057804,41.24153166421208,408.67,#041A9B,#ebebeb,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2084.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2084.png']",0.07,39.0665,-2.154,73.0,69.0,108.0,51.28,35.304,54.198,13.0,8.0,5.0,8.0,6.0,2.0,51.18045019357538,76.81523964220551,42.90204450454269,71.81444805634543,38.112615325344805,58.234375,40.61684441377513,34.75,25.783073496659256,79.67014157539114,95.19417475728156,20.18829268292683,55.81376811594203,77.0505548705302,35.335886214442,69.7,70.9,23.035048782631623,1.9499360496985196,77.5,56.473184357541896,50.67167630057804,71.58333333333329,2.991452991453002,95.19417475728156,51.18045019357538,42.90204450454269,300.31862529665113,20.18829268292683,35.17258883248731,38.112615325344805,79.67014157539114,76.81523964220551,71.81444805634544,201.4926315164916,60.08248988290083,5.3,88.0,38.17757468475463,81.0,126.41656659391532,2.6571778530610453,123.0,28.78333333333333,70.0,1362.9835501361758,78.0,371.33,122.0,28.0,403.29105906504975,54,344.35708166797014,63,119.0,73.0,26.0,58.0,99.0,5.0,108.0,-3.9,0.88,65,-0.6,-2.37,-3.61,54,-2.94,53
81,Washington State,Pac-12,2013,95.45368171021377,301.0,15.0,25.0,11.0,14.0,13.0,4.0,330.0,24.0,1.0,1047.0,51.0,4784.0,756.0,470.0,16.0,36.0,75.0,628.0,22785.0,1.0,188.0,23.0,243.0,10.0,694.0,79.0,200.0,5478.0,35.0,68.5,49.52716763005782,62.20471281296023,379.75,#981e32,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/265.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/265.png']",-0.025999999999999995,42.92,4.784,56.0,40.0,6.0,63.651,54.784,48.551,13.0,6.0,7.0,9.0,4.0,5.0,54.365835738485316,60.903064227226196,53.82087648406875,87.83846515485818,34.12253103521835,75.25,25.486140724946694,36.86956521739131,36.22191235059761,71.66175811959988,80.77669902912622,26.148041237113404,50.35666666666667,70.21454993834773,47.250547045951876,69.9,69.1,52.62540652193023,9.586698337292162,32.5,40.47832402234636,49.52716763005782,69.74999999999993,-0.08547008547009227,80.77669902912622,54.365835738485316,53.82087648406875,569.3218774720929,26.148041237113404,56.53045685279188,34.12253103521835,71.66175811959988,60.903064227226196,87.8384651548582,184.18073970781217,60.45208845990945,-3.0,50.0,37.70114118015305,82.0,81.74117420889709,1.1030666918834213,58.0,27.903324808184138,77.0,1768.5774710213213,33.0,400.25,180.0,2.0,394.03663295019305,63,366.8933533527385,28,58.0,67.0,89.0,20.0,12.0,93.0,72.0,-4.1,0.7045833333333333,3,,,,118,,118
82,Wake Forest,ACC,2013,83.74075330844927,200.0,10.0,12.0,9.0,9.0,12.0,2.0,213.0,14.0,1.0,366.0,21.0,2359.0,414.0,219.0,12.0,14.0,71.0,596.0,21894.0,1.0,126.0,22.0,388.0,11.0,1129.0,65.0,184.0,3488.0,23.0,61.75,37.5956647398844,100.0,364.9,#9E7E38,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/154.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/154.png']",0.0615,29.186500000000002,-3.48,79.0,93.0,62.0,59.198,24.092,48.079,12.0,4.0,8.0,8.0,2.0,6.0,31.56414913659404,71.16250225781204,31.88262311677255,90.01591386024833,18.13737993099136,68.60975609756098,40.47361036564122,33.459016393442624,25.784777517564407,78.37442853070854,79.22906039164062,29.93714285714286,41.84345738295318,61.18125770653516,44.21772428884027,71.3,69.6,48.09831238463569,8.52188666440448,39.25,32.26519553072623,37.5956647398844,56.916666666666686,0.7692307692307736,79.22906039164062,31.56414913659404,31.88262311677255,528.1664762239607,29.93714285714286,60.5507614213198,18.13737993099136,78.37442853070853,71.16250225781204,90.01591386024835,174.14118029883682,53.52283280552115,-7.8,75.0,37.280528205316685,83.0,119.1986353325664,1.1284320888008719,63.0,21.455844155844147,106.0,2406.364980732177,4.0,355.1,110.0,46.0,331.0778367457359,107,372.951505705759,21,70.0,116.0,45.0,84.0,8.0,73.0,63.0,-4.3,0.8931818181818183,75,-2.05,-4.22,-5.84,78,-4.873,77
83,Kentucky,SEC,2013,100.0,212.0,17.0,28.0,9.0,12.0,12.0,0.0,70.0,6.0,1.0,784.0,39.0,2319.0,343.0,204.0,3.0,14.0,69.0,591.0,20713.0,1.0,136.0,24.0,431.0,16.0,1775.0,51.0,165.0,4094.0,15.0,57.25,24.948843930635846,63.354933726067735,345.22,#0033a0,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/96.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/96.png']",0.178,27.252,-3.714,81.0,101.0,22.0,29.687,43.011,49.278,12.0,2.0,10.0,8.0,0.0,8.0,51.497959755280476,54.620220149299115,35.35209033189369,76.95211976233047,36.63793824772734,69.27586206896552,41.64222648641686,17.200000000000003,42.78986175115208,50.610481055541975,87.59787034137176,20.18829268292683,2.5223249669748995,47.02096177558572,31.32822757111599,72.9,71.3,60.52987386833085,10.0,43.75,21.38072625698325,24.948843930635846,42.24999999999995,3.6752136752136835,87.59787034137176,51.497959755280476,35.35209033189369,641.1806715302804,20.18829268292683,61.17893401015228,36.63793824772734,50.610481055541975,54.62022014929912,76.95211976233048,179.5276140803798,50.94513488367884,-5.3,74.0,37.237131459473886,84.0,119.69360246039471,0.9217370801111079,44.0,24.169230769230765,100.0,1545.3554471610464,51.0,374.78,96.0,73.0,369.0249090072414,88,293.68920297236645,117,41.0,71.0,108.0,77.0,71.0,61.0,62.0,-4.4,0.8418181818181818,49,-2.83,-5.16,-7.31,82,-5.897,83
84,California,ACC,2013,83.74075330844927,292.0,16.0,38.0,14.0,8.0,12.0,0.0,0.0,14.0,1.0,1408.0,71.0,3977.0,622.0,368.0,5.0,22.0,85.0,811.0,20825.0,1.0,57.0,22.0,424.0,10.0,1466.0,72.0,214.0,5443.0,28.0,91.0,32.760115606936424,33.222385861561115,347.08,#031522,#ffc423,"['http://a.espncdn.com/i/teamlogos/ncaa/500/25.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/25.png']",0.07050000000000001,45.21,-7.865,97.0,103.0,4.0,25.284,36.143,38.654,12.0,1.0,11.0,9.0,0.0,9.0,44.29243221986761,64.83231982660004,58.187711090504024,69.52199438398993,33.00154033652256,54.62499999999999,39.272421846309214,43.9622641509434,17.9304347826087,62.330498740389814,55.946601941747566,11.56,10.201440576230494,34.081381011097434,49.95842450765865,74.4,68.6,70.33894040608246,8.52188666440448,10.0,22.40944134078211,32.760115606936424,28.49999999999997,-0.9401709401709439,55.946601941747566,44.29243221986761,58.187711090504024,730.3540036916586,11.560000000000002,33.53934010152284,33.00154033652256,62.33049874038981,64.83231982660004,69.52199438398995,148.25509097177218,55.361082766312336,-20.3,87.0,37.099600534763894,85.0,141.92928803717237,1.1104204206462989,59.0,16.621895006402035,121.0,1020.97220663392,106.0,372.92,104.0,61.0,319.4070884460484,115,320.09593639219054,100,25.0,84.0,68.0,11.0,105.0,123.0,110.0,-4.4,0.8432727272727273,50,-3.62,-6.01,-8.27,86,-6.761,86
85,Temple,American Athletic,2013,46.32209026128266,249.0,11.0,23.0,8.0,10.0,12.0,0.0,10.0,11.0,1.0,927.0,48.0,2996.0,418.0,235.0,3.0,23.0,77.0,641.0,21782.0,20.8,91.0,19.0,422.0,17.0,1792.0,73.0,173.0,4788.0,19.0,70.75,57.25260115606936,42.48895434462444,363.03,#A80532,#a7a9ac,"['http://a.espncdn.com/i/teamlogos/ncaa/500/218.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/218.png']",0.25533333333333336,8.017999999999999,-6.477,94.0,112.0,78.0,26.929,51.747,46.305,12.0,2.0,10.0,8.0,1.0,7.0,59.24649775764021,57.625657015265716,55.86670250496326,78.47411095667516,57.35606311176899,64.87096774193549,35.45249616556134,41.96551724137932,34.81706730769231,58.22861956265342,82.80020439448136,11.56,1.0,47.38717632552407,34.03610503282279,72.8,71.0,39.37914212885647,5.120190023752969,30.25,31.230949720670367,57.25260115606936,43.1666666666667,3.1623931623931725,82.80020439448136,59.24649775764021,55.86670250496326,448.90129208051326,11.560000000000002,54.89720812182741,57.35606311176899,58.228619562653414,57.6256570152657,78.47411095667518,182.68781589742332,61.13294181816113,-3.7,92.0,36.08971908355614,86.0,144.23282877112175,1.4279308420547665,87.0,22.30197368421053,103.0,1452.5575984531824,66.0,356.97,104.0,61.0,402.9801080018747,55,316.7070771164887,104,78.0,55.0,100.0,17.0,65.0,97.0,75.0,-4.9,0.8838181818181817,68,,,,119,,119
86,South Alabama,Sun Belt,2013,1.0,266.0,8.0,22.0,4.0,7.0,12.0,1.0,206.0,9.0,1.0,621.0,27.0,3033.0,394.0,231.0,11.0,16.0,64.0,549.0,21371.0,20.8,104.0,18.0,488.0,25.0,2073.0,72.0,180.0,5106.0,13.0,46.0,50.9578034682081,23.907216494845358,356.18,#00205B,#BF0D3E,"['http://a.espncdn.com/i/teamlogos/ncaa/500/6.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/6.png']",0.388,66.27850000000001,-5.541,89.0,97.0,121.0,38.994,47.246,39.726,12.0,6.0,6.0,7.0,4.0,3.0,51.55070754716982,65.01116995238306,47.91723144884338,75.4299044642072,43.38930305680833,54.55737704918033,44.20494230865178,26.457142857142856,45.273604060913705,64.22677468951635,89.5198268803369,11.56,42.17101449275363,69.72626387176327,31.32822757111599,70.3,71.1,30.57404192669421,1.0,55.0,27.44240223463686,50.9578034682081,66.08333333333334,3.3333333333333286,89.5198268803369,51.55070754716982,47.91723144884338,368.854926606311,11.560000000000002,66.45558375634518,43.38930305680833,64.22677468951633,65.01116995238306,75.42990446420721,196.87026248262248,57.92084852648802,3.1,91.0,35.720361703161025,87.0,139.94941952585913,1.4883900428039092,90.0,29.577777777777776,66.0,1017.4040312456548,107.0,363.82,78.0,105.0,400.8656521627538,57,319.28682359527915,102,98.0,70.0,66.0,41.0,83.0,31.0,46.0,-5.1,1.011818181818182,122,-1.93,-4.01,-5.18,74,-4.606,72
87,Troy,Sun Belt,2013,1.0,275.0,14.0,21.0,9.0,5.0,12.0,2.0,170.0,9.0,1.0,701.0,44.0,3867.0,483.0,325.0,6.0,28.0,88.0,895.0,21129.0,20.8,149.0,12.0,437.0,23.0,1692.0,82.0,186.0,5559.0,18.0,73.0,62.66040462427746,73.01030927835049,352.15,#AE0210,#88898c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2653.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2653.png']",0.375,45.518,-9.98,102.0,90.0,104.0,17.852,51.278,55.211,12.0,6.0,6.0,7.0,4.0,3.0,58.60420808482439,70.61123688706418,62.329600889030985,63.381569245650454,60.85922838438124,71.71428571428572,33.82566364886854,42.580000000000005,34.19549763033176,57.173415441784904,89.65334094802971,34.14042553191489,15.595539033457248,59.71639950678177,21.904814004376377,71.3,72.7,28.95660103718028,1.0,28.0,25.213519553072615,62.66040462427746,56.916666666666686,6.068376068376082,89.65334094802971,58.60420808482439,62.329600889030985,354.1509185198207,34.140425531914886,22.98604060913705,60.85922838438124,57.1734154417849,70.61123688706418,63.38156924565047,178.18435663685906,62.15987648878936,-5.9,100.0,32.87805262138873,88.0,156.65609645623567,2.52717119509577,121.0,29.74848484848485,64.0,2116.1560651431178,11.0,367.85,66.0,119.0,436.7027271762024,22,323.9869587411226,95,104.0,57.0,49.0,10.0,119.0,102.0,119.0,-6.5,0.9933636363636363,119,-1.54,-3.68,-5.0,67,-4.3,68
88,San Diego State,Mountain West,2013,33.0332541567696,269.0,15.0,38.0,16.0,11.0,13.0,1.0,54.0,14.0,1.0,1157.0,56.0,3358.0,462.0,260.0,8.0,19.0,88.0,768.0,25360.0,40.6,213.0,17.0,510.0,30.0,2166.0,86.0,211.0,5524.0,30.0,82.0,53.13236994219655,28.945508100147272,422.67,#c41230,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/21.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/21.png']",0.048999999999999995,33.617999999999995,-3.15,77.0,62.0,84.0,53.066,32.193,39.464,13.0,8.0,5.0,8.0,6.0,2.0,37.49036718913041,78.71785593796996,73.3767651194982,69.12884074926653,34.08106262769088,62.285714285714285,40.52533522030042,31.306122448979593,35.591211401425184,70.98550108028098,85.38228155339806,20.404,21.25720670391061,97.80271270036992,38.91028446389497,67.3,70.4,43.20574404500309,3.9121140142517814,19.0,64.21620111731843,53.13236994219655,93.58333333333331,2.1367521367521505,85.38228155339806,37.49036718913041,73.3767651194982,483.6885822273007,20.40400000000001,38.941624365482234,34.08106262769088,70.98550108028097,78.71785593796996,69.12884074926654,174.4006153473423,60.6300654506395,-7.7,80.0,32.829043820926614,89.0,122.18480126267163,1.5877984889854033,98.0,36.29012605042018,27.0,1142.746938347988,94.0,357.33,122.0,28.0,430.94423869610216,29,345.0438160818172,62,77.0,106.0,18.0,4.0,108.0,118.0,102.0,-6.5,0.8918333333333334,74,-0.31,-2.42,-3.74,57,-2.949,54
89,SMU,ACC,2013,83.74075330844927,276.0,13.0,27.0,12.0,6.0,12.0,1.0,96.0,12.0,1.0,907.0,47.0,4097.0,619.0,400.0,11.0,23.0,90.0,770.0,20767.0,20.8,134.0,18.0,326.0,13.0,1125.0,77.0,198.0,5222.0,24.0,73.0,47.78179190751446,43.00736377025036,346.12,#354ca1,#cc0035,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2567.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2567.png']",0.2,57.053000000000004,-3.933,82.0,87.0,67.0,40.771,42.484,47.026,12.0,5.0,7.0,8.0,4.0,4.0,58.68472836450684,53.06470611080556,41.78564385445708,87.67887875988467,50.59941209394013,60.4,35.735251032275286,39.21052631578947,29.697468354430384,65.983217455811,83.98058252427185,40.438367346938776,38.29694002447981,49.706535141800245,72.27133479212254,73.3,65.8,46.885503647710294,8.52188666440448,28.0,21.87849162011173,47.78179190751446,38.58333333333337,-5.7264957264957275,83.98058252427185,58.68472836450684,41.78564385445708,517.1409422519117,40.438367346938776,38.69035532994924,50.59941209394013,65.983217455811,53.06470611080556,87.67887875988468,171.00507128130573,59.63276443990088,-9.4,102.0,32.82093385461712,90.0,144.74415906208543,1.4889557895899772,91.0,19.242316784869978,117.0,1366.808527813485,77.0,373.88,84.0,91.0,380.8921530112514,73,388.3444991357824,7,72.0,56.0,112.0,60.0,14.0,102.0,103.0,-6.5,0.9577272727272728,106,-1.54,-3.91,-5.56,73,-4.591,71
90,Colorado,Big 12,2013,84.79334916864607,233.0,4.0,14.0,9.0,11.0,12.0,2.0,202.0,15.0,34.0,1085.0,49.0,2989.0,411.0,235.0,10.0,21.0,52.0,461.0,20642.0,1.0,45.0,10.0,421.0,10.0,1450.0,58.0,172.0,4439.0,24.0,64.0,32.989017341040466,11.287187039764362,344.03,#CFB87C,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/38.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/38.png']",0.1205,26.280500000000004,-5.744,90.0,72.0,16.0,49.747,37.161,29.303,12.0,4.0,8.0,9.0,1.0,8.0,43.29134703667856,62.4414847954568,8.988182626084438,75.73887152112376,15.991913650457052,66.34,28.13611094456145,33.36538461538461,39.235229759299784,66.34741480946575,82.46523222251378,39.580594059405946,30.98018433179724,54.83353884093712,62.63129102844637,71.7,66.8,53.399863760218,8.617577197149643,37.0,20.7225698324022,32.989017341040466,53.24999999999997,-4.01709401709401,82.46523222251378,43.29134703667856,8.988182626084438,576.3623978201636,39.58059405940594,77.51142131979695,15.991913650457052,66.34741480946573,62.4414847954568,75.73887152112377,174.13218578708216,45.466535739877735,-7.9,71.0,32.58173716186971,91.0,123.2263794323472,0.7998439900720954,26.0,21.742857142857133,105.0,584.3030808723586,119.0,375.97,126.0,23.0,300.0463253212324,121,379.340270588583,13,55.0,86.0,79.0,119.0,80.0,81.0,19.0,-6.6,0.9703000000000002,108,-0.49,-2.8,-4.83,60,-3.563,61
91,Middle Tennessee,Conference USA,2013,14.314217848659652,283.0,6.0,16.0,6.0,18.0,13.0,4.0,270.0,15.0,1.0,821.0,39.0,2707.0,403.0,238.0,15.0,17.0,54.0,555.0,21951.0,40.6,123.0,19.0,526.0,25.0,2591.0,88.0,191.0,5298.0,21.0,30.25,68.3257225433526,25.7540500736377,365.85,#006db6,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2393.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2393.png']",0.127,37.934000000000005,-4.274,84.0,65.0,96.0,44.938,41.73,54.272,13.0,8.0,5.0,8.0,6.0,2.0,50.672914837874,53.48849822513557,38.91677243033996,93.0230015851875,36.02409946878253,66.53521126760563,28.034103428704967,20.25,53.074,61.46278102733693,73.28855272070444,11.56,47.68617021276596,69.11590628853268,32.73632385120352,69.8,70.8,29.10996967566142,2.210383440787241,70.75,32.79061452513966,68.3257225433526,70.66666666666667,2.8205128205128176,73.28855272070444,50.672914837874,38.91677243033996,355.54517886964925,11.560000000000002,65.7017766497462,36.02409946878253,61.46278102733693,53.488498225135565,93.02300158518752,189.8684011878804,55.59801126244275,-0.3,94.0,31.021978546205307,92.0,139.14714333853001,1.5609830563993536,93.0,28.524966261808366,72.0,1226.4805345985876,89.0,414.15,168.0,4.0,362.5875604425442,93,325.5946046888635,93,103.0,75.0,109.0,68.0,3.0,12.0,48.0,-7.4,0.8977499999999999,80,0.05,-2.27,-3.8,53,-2.984,55
92,Memphis,American Athletic,2013,46.32209026128266,212.0,13.0,27.0,15.0,7.0,12.0,2.0,269.0,11.0,1.0,1088.0,46.0,2078.0,361.0,206.0,11.0,9.0,92.0,862.0,21542.0,1.0,204.0,27.0,438.0,14.0,1660.0,53.0,173.0,3738.0,26.0,75.25,24.176300578034684,43.00736377025036,359.03,#004991,#8e908f,"['http://a.espncdn.com/i/teamlogos/ncaa/500/235.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/235.png']",0.165,54.601,-6.835,95.0,107.0,79.0,48.481,18.907,67.521,12.0,3.0,9.0,8.0,1.0,7.0,42.8274178842843,69.88522257270378,37.96105183682312,77.89086130200717,30.855768720797506,51.51020408163265,49.281305522111225,34.62264150943396,18.541644562334227,74.08738245409778,80.92233009708738,46.49925925925926,38.92515489467163,73.14426633785452,47.90043763676148,69.8,69.4,38.18700008789665,5.120190023752969,25.75,29.018659217877058,24.176300578034684,70.66666666666667,0.42735042735044715,80.92233009708738,42.8274178842843,37.96105183682312,438.06363716269675,46.499259259259254,27.13197969543147,30.855768720797506,74.08738245409778,69.88522257270378,77.89086130200718,161.49668970606282,55.584617461785605,-13.9,77.0,30.561493272151186,93.0,131.86120500002679,1.9677506345495948,114.0,30.807729468599042,56.0,1131.8294478520206,96.0,360.97,86.0,88.0,366.5023444805907,91,369.4274492965976,26,82.0,89.0,51.0,72.0,69.0,111.0,116.0,-7.6,0.9778181818181818,113,-4.04,-6.37,-7.85,89,-6.905,89
93,Ohio,Mid-American,2013,11.449296546683719,254.0,5.0,12.0,11.0,8.0,13.0,3.0,180.0,13.0,1.0,1104.0,57.0,3190.0,425.0,256.0,14.0,22.0,74.0,700.0,22081.0,1.0,315.0,36.0,462.0,16.0,1742.0,74.0,189.0,4932.0,24.0,61.75,48.525722543352614,32.50957290132548,368.02,#295A29,#e4bb85,"['http://a.espncdn.com/i/teamlogos/ncaa/500/195.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/195.png']",0.13949999999999999,41.5685,-7.968,98.0,88.0,110.0,34.283,34.316,68.709,13.0,7.0,6.0,8.0,4.0,4.0,40.81714630251278,68.07703597844768,41.59521327831408,72.37748681253862,31.931053989262846,51.76923076923077,30.29962217935342,28.97826086956522,48.197674418604656,62.23196262215957,84.11250713877784,29.029629629629632,49.76462264150943,87.79284833538843,24.07111597374181,68.2,72.3,29.318812076997457,1.9499360496985196,39.25,33.99078212290502,48.525722543352614,85.33333333333327,5.384615384615387,84.11250713877784,40.81714630251278,41.59521327831408,357.4437461545223,29.029629629629625,47.484771573604064,31.931053989262846,62.231962622159564,68.07703597844768,72.37748681253865,173.12783415965367,52.83831649720594,-8.3,93.0,30.511231268714887,94.0,147.83361282022855,1.9583501111176003,112.0,32.21842105263157,44.0,1163.7579142292666,92.0,411.98,100.0,66.0,368.3176219928402,90,332.96316630468715,81,101.0,96.0,54.0,61.0,98.0,73.0,93.0,-7.6,0.9038333333333334,86,-1.37,-3.44,-4.84,65,-4.081,66
94,UNLV,Mountain West,2013,33.0332541567696,307.0,12.0,25.0,5.0,9.0,13.0,0.0,87.0,10.0,1.0,1168.0,51.0,3105.0,483.0,299.0,11.0,27.0,45.0,406.0,22992.0,1.0,52.0,18.0,507.0,25.0,2243.0,77.0,193.0,5348.0,15.0,46.0,50.67167630057804,42.76435935198821,383.2,#b10202,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2439.png']",0.045500000000000006,33.958999999999996,-5.261,87.0,81.0,95.0,37.603,48.276,30.019,13.0,7.0,6.0,8.0,5.0,3.0,54.92489567491677,67.79919320850142,25.113189496325248,73.45613587954166,29.103341661309003,72.40983606557377,40.986234504697535,32.5,45.02340425531915,67.2197414162539,85.17351786820905,19.250434782608696,31.898823529411764,84.49691738594329,42.80962800875274,68.6,69.5,28.876109694998686,3.9121140142517814,55.0,42.38642458100557,50.67167630057804,81.66666666666669,0.5982905982906033,85.17351786820905,54.92489567491677,25.113189496325248,353.41917904544255,19.250434782608693,84.42131979695432,29.103341661309003,67.21974141625388,67.79919320850142,73.45613587954168,200.48602395205353,52.93608288947467,4.8,90.0,30.42587873801672,95.0,137.71388586906403,1.148777497295348,67.0,26.69084967320262,87.0,1391.4808731224678,74.0,396.8,94.0,76.0,392.20793265697466,66,348.0585375509776,57,105.0,65.0,57.0,102.0,94.0,31.0,8.0,-7.7,0.92175,98,-1.44,-3.73,-5.05,69,-4.25,67
